,origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
584,4968774,-427781443#1,23.369002242303928,394.0,554.0,727.0,781.0,852.0,905.0,1094.0,1253.0,1203.0,1124.0,14935
585,250328447,201673021,2.254186726767566,21.0,96.0,161.0,198.0,228.0,258.0,156.0,84.0,54.0,24.0,1286
586,85521035#0,-169015342#1,1.1794535619259192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
587,4620597,243156509,3.5502140431918168,234.0,157.0,28.0,166.0,357.0,250.0,100.0,135.0,171.0,189.0,2112
588,668139707,698849922,2.042454253473062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
589,974130443#1,4620824,28.50666524048661,1.0,0.0,72.0,344.0,882.0,1593.0,2162.0,2298.0,2324.0,1960.0,15001
590,668139707,34696886#0,10.562142016348272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
591,406248721-AddedOnRampEdge,340151719#0,2.4934602031707227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
592,-854916723,-371334069#1,2.551240449209625,4.0,19.0,59.0,73.0,173.0,231.0,314.0,456.0,422.0,429.0,5203
593,166651363,-336986509#2,1.0421393760598447,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
594,183693130,398074858,2.1857161559966625,33.0,202.0,393.0,593.0,603.0,687.0,455.0,227.0,76.0,37.0,3346
595,25802990#0,329347634,2.5261760966976934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
596,-329748935,82780159#2,2.544153042292683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
597,154231391#0,-201671807#1,18.471692402902573,1.0,1.0,15.0,193.0,794.0,1826.0,2598.0,2920.0,2589.0,1877.0,15001
598,169035045#2,623182790#0,25.023653533061097,1.0,1.0,32.0,340.0,1112.0,1927.0,1999.0,1836.0,1709.0,1584.0,15001
599,-329137224#2,-167107651#5,6.899026497281222,78.0,467.0,1145.0,1726.0,2342.0,2355.0,2091.0,1668.0,1140.0,742.0,14992
600,1026166335,264368356#0,0.9666130325632106,10.0,13.0,16.0,16.0,37.0,73.0,119.0,188.0,231.0,182.0,1479
601,184290232,271462282,4.5559739691316015,39.0,223.0,678.0,1294.0,1415.0,852.0,385.0,371.0,695.0,1207.0,12001
602,4018811#0,44722520#0,10.622618865531088,2.0,8.0,170.0,701.0,1350.0,1680.0,1731.0,1496.0,1520.0,1453.0,15001
603,196903053#5,329347640,9.823863456830928,51.0,706.0,2072.0,2510.0,2028.0,1446.0,1080.0,864.0,616.0,499.0,15000
604,89939818#2,274926560#1,2.974748589831551,36.0,124.0,200.0,255.0,347.0,425.0,475.0,402.0,273.0,166.0,2880
605,280227937#5,44220555#0,4.156839681980492,337.0,1415.0,2085.0,1906.0,1540.0,1529.0,1424.0,1161.0,979.0,673.0,14472
606,-172410764#2,700135582#1,3.5631452817104288,844.0,2709.0,2663.0,2043.0,868.0,278.0,100.0,38.0,10.0,11.0,9565
607,145123632#3,91814425#0,2.368716306464951,80.0,1257.0,3699.0,3339.0,1751.0,771.0,372.0,167.0,79.0,18.0,11539
608,29026067#0,47686670#2,1.5265411803399984,2.0,5.0,16.0,18.0,19.0,32.0,58.0,126.0,84.0,141.0,1402
609,4968774,-23176449#8,10.600014412449912,200.0,1387.0,2293.0,2065.0,1251.0,689.0,531.0,613.0,728.0,823.0,14976
610,-167107633#7,30337183#1,3.9901043746581935,158.0,939.0,2088.0,2680.0,2405.0,1867.0,1633.0,1309.0,947.0,470.0,14931
611,342649440#2-AddedOnRampEdge,-201673007,1.167269459298315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
612,-4012098#3,931673333,9.78922483288464,5.0,57.0,277.0,828.0,1584.0,2337.0,2591.0,2271.0,1810.0,1297.0,15001
613,189333224#2,154635213#0,19.45348800229596,1.0,0.0,22.0,148.0,421.0,837.0,1228.0,1328.0,1192.0,1052.0,15001
614,-427006710,164512892,3.421898678807756,130.0,142.0,80.0,235.0,388.0,537.0,628.0,777.0,772.0,726.0,7202
615,-257917686#1,154819927,0.6068592828521826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
616,575728051,1008827546#1,2.515398214961737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
617,912309235,32394309#0,15.716857218500852,8.0,392.0,1035.0,1296.0,1225.0,1089.0,1099.0,1150.0,1293.0,1396.0,15001
618,668139707,-44722537,2.6919887005164047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
619,4969364,-59310707,6.162461804432035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
620,-173957702#1,657154350,1.4070640891813453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
621,488708220,-236789965,23.89146415005256,1.0,6.0,39.0,238.0,917.0,2284.0,3306.0,3195.0,2256.0,1380.0,15001
622,-204692357,274928860-AddedOnRampEdge,2.3204932311605466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
623,286608284,343733719,1.5619307230832318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
624,668139707,-144277522,10.560159448968069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
625,189145625,-100974990#1,1.023432221153031,7.0,4.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,21
626,14580803#0,274433672,3.143178952689577,26.0,109.0,148.0,25.0,4.0,23.0,42.0,10.0,15.0,79.0,628
627,274572878-AddedOnRampEdge,-30336864,0.7364111002879867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
628,336986509#0,-32039829#6,1.863721621527029,96.0,301.0,426.0,580.0,606.0,521.0,521.0,585.0,710.0,691.0,6105
629,25121431,-243156514,7.118191314721504,232.0,1431.0,2525.0,2940.0,2619.0,1879.0,1166.0,696.0,373.0,268.0,14582
630,668139707,-95111075#1,4.601962215692919,189.0,392.0,525.0,574.0,559.0,504.0,332.0,350.0,393.0,531.0,8353
631,25802990#0,329347640,2.5192724111035814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
632,899831802,689695310#0-AddedOffRampEdge,15.566574597125742,31.0,120.0,433.0,1463.0,2657.0,3110.0,2437.0,1667.0,1032.0,719.0,15000
633,125546273#0,44128866,3.3883697308512035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
634,329347624,25765201#1,14.027040935789866,1.0,19.0,380.0,1831.0,3643.0,3825.0,2783.0,1468.0,662.0,251.0,15001
635,-623182790#4,125546273#0,3.426440731577705,657.0,2072.0,2199.0,3396.0,2437.0,1659.0,694.0,435.0,161.0,46.0,13776
636,1058119463,-565727007#2,13.29410027175879,1.0,29.0,351.0,943.0,1272.0,1222.0,1054.0,1006.0,1048.0,1170.0,15000
637,15972072#5,1051205980#0,22.64170775814725,1.0,0.0,34.0,215.0,656.0,952.0,1406.0,1823.0,1835.0,1629.0,15001
638,59465371#0,211147445,4.956438175854901,591.0,1731.0,1397.0,645.0,811.0,1333.0,1282.0,1073.0,834.0,787.0,11963
639,-280020566#15,31539918,0.5310698335112071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
640,668139707,168044212#0,6.115880818313963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
641,-252472885#0,-172431730,0.7728763934380247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
642,-172410764#2,-167107651#5,1.3970799258888382,8.0,17.0,86.0,82.0,37.0,6.0,0.0,0.0,0.0,0.0,236
643,23792234#0,32059411,19.86608520096559,1.0,2.0,55.0,241.0,539.0,830.0,1379.0,1944.0,2084.0,1969.0,15001
644,34427441,191694304,0.9144417305670308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
645,-55641550#1,39894345#0,10.710298898918444,2.0,3.0,86.0,345.0,685.0,1083.0,1285.0,1449.0,1410.0,1295.0,14998
646,144284409#0,-899831802,8.369125004167515,451.0,1791.0,3617.0,3662.0,2613.0,1410.0,640.0,202.0,61.0,15.0,14467
647,1022982873,25245989#0,1.9845935663623515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
648,145038766,722586614#1,22.3549853975022,1.0,1.0,43.0,393.0,1270.0,2210.0,2556.0,2504.0,2067.0,1586.0,15001
649,244564998,201673016#2,17.417745255581785,1.0,3.0,107.0,1033.0,2945.0,3970.0,3461.0,2064.0,912.0,356.0,15001
650,305996479,-283852216#1,2.9422849498901544,175.0,351.0,1006.0,1121.0,1167.0,1184.0,1094.0,972.0,865.0,663.0,10309
651,4969364,-201673019#3,3.9280036383707375,52.0,124.0,171.0,18.0,27.0,79.0,163.0,164.0,417.0,1163.0,3463
652,32526280,-24771944#5,1.440230684880218,1.0,19.0,1.0,63.0,128.0,399.0,498.0,661.0,543.0,416.0,3634
653,201673012#8,23820412#0,10.339533915051206,3.0,35.0,220.0,728.0,1332.0,1915.0,2071.0,2185.0,1872.0,1627.0,15001
654,4968774,173947097#0,27.89363773495573,1.0,39.0,251.0,1004.0,1887.0,2460.0,2365.0,1857.0,1329.0,1012.0,15001
655,280020566#0,62257427#0,11.635403095608552,57.0,178.0,435.0,808.0,1308.0,1794.0,2119.0,2109.0,1805.0,1500.0,15000
656,27956887#0,-201669202,21.12361088509046,1.0,3.0,62.0,463.0,1255.0,2021.0,2207.0,2254.0,2045.0,1727.0,15001
657,-262212800#2,168717235,1.2637795039517787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
658,4968774,-34761131#0,2.213771292194043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
659,273449944#0,-172410734#1,17.15519208550957,1.0,3.0,85.0,425.0,1000.0,1563.0,1913.0,1908.0,1777.0,1668.0,15001
660,374296245,49234756#0,1.219511269580525,3.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16
661,4969364,-34761131#4,2.5382926047996355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
662,698849917,-900439225#0,18.38015534230728,1.0,14.0,386.0,2257.0,4329.0,4170.0,2440.0,983.0,313.0,82.0,15001
663,4969364,-356117986,2.581040837136778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
664,240181965#2,-236789965,22.38181386953336,1.0,2.0,88.0,272.0,848.0,2020.0,3076.0,2934.0,2274.0,1502.0,15001
665,-202443142#4,32880166,16.049991602184804,13.0,39.0,136.0,402.0,747.0,1372.0,1879.0,2169.0,2174.0,2072.0,15001
666,1005203818,75601221#1,1.7640480474826017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
667,264663108,109246411#0,1.3010060077044396,11.0,14.0,30.0,61.0,99.0,152.0,168.0,178.0,205.0,279.0,3052
668,269820730,273287559#0,2.0321746950514,7.0,158.0,542.0,952.0,1263.0,1884.0,2283.0,2037.0,1561.0,1184.0,14038
669,-274295660#1,623182790#0,11.007825166823595,14.0,193.0,613.0,1197.0,1686.0,1728.0,1695.0,1421.0,1291.0,1172.0,14999
670,4857288,-274786333,1.1134930407526695,1.0,1.0,5.0,5.0,4.0,4.0,6.0,4.0,1.0,9.0,124
671,900439225#2,-34761131#0,1.2979768922725743,4.0,4.0,6.0,6.0,2.0,2.0,0.0,4.0,7.0,1.0,40
672,520623302,33797546#1,4.540743156743219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
673,52026998,44722581#0,1.1255577250876172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
674,591311355#0,154231289#0,3.6841091724701767,1.0,1.0,2.0,0.0,0.0,7.0,15.0,43.0,45.0,82.0,1222
675,154635212,95108508#1,1.6625735675495634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
676,-192123857#3,-577584841,11.259007196987998,102.0,634.0,1571.0,2295.0,2054.0,1561.0,1359.0,1186.0,896.0,723.0,14993
677,301414599,-172410734#4,16.22519686162119,1.0,2.0,62.0,353.0,1014.0,1603.0,1774.0,1655.0,1549.0,1424.0,15001
678,263347714,275898498,2.474231920617447,42.0,286.0,457.0,797.0,1119.0,1291.0,1482.0,1508.0,1599.0,1453.0,14131
679,-379059897#10,277547385#3,1.5344512746884678,2.0,6.0,10.0,24.0,47.0,77.0,139.0,130.0,158.0,115.0,777
680,211285108#0,25301406,2.58873010078032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
681,118807725,172431729,23.34869718131704,1.0,1.0,24.0,207.0,689.0,1477.0,2221.0,2278.0,2268.0,1757.0,15001
682,-493958207,350878471,20.07043626102916,105.0,387.0,693.0,1071.0,1439.0,1667.0,1812.0,1674.0,1371.0,1072.0,14797
683,248637556,53420585#5,1.4235969903715968,6.0,6.0,7.0,25.0,37.0,34.0,12.0,0.0,0.0,0.0,127
684,25236612,-45336762#2,1.7724380763756726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
685,196903053#8,350878471,8.875552660026049,40.0,707.0,1957.0,2367.0,1987.0,1469.0,1124.0,944.0,751.0,608.0,14999
686,28901805#1,112426157#0,3.65750765207744,233.0,653.0,867.0,1488.0,1769.0,1844.0,1975.0,1696.0,1258.0,930.0,14905
687,30610909,-356117986,13.722158095637862,88.0,469.0,490.0,457.0,403.0,456.0,889.0,1582.0,2046.0,2004.0,14374
688,266142769,60812857#1,15.32334624793357,1.0,0.0,50.0,223.0,633.0,1118.0,1753.0,2234.0,2030.0,1752.0,15001
689,587824506,172150455#2,1.598256670478439,8.0,55.0,167.0,258.0,447.0,757.0,845.0,557.0,286.0,120.0,3548
690,-323217055#1,49077114,1.1325607495536678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
691,23231510#2,329347640,3.86578394917006,3.0,3.0,35.0,156.0,86.0,87.0,175.0,252.0,275.0,158.0,2495
692,29026697,997572387,21.14018238449311,1.0,0.0,54.0,330.0,910.0,1425.0,1278.0,1124.0,937.0,799.0,15001
693,-899831802,248637556,1.3038422863751016,3.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13
694,268641871,375731464,2.080385781991708,12.0,12.0,27.0,15.0,15.0,12.0,20.0,16.0,20.0,8.0,193
695,183879203#0,24754174#0,10.097066945241853,1.0,13.0,201.0,723.0,1395.0,2068.0,2232.0,2158.0,1827.0,1406.0,15001
696,-7980203#2,-183474089#1,4.898702783868291,20.0,249.0,742.0,1179.0,1379.0,1560.0,1489.0,1358.0,1252.0,1226.0,15001
697,329347631,23253054#0,18.854037638529288,1.0,2.0,87.0,469.0,1285.0,2279.0,2949.0,2830.0,2163.0,1432.0,15001
698,130893444,-33421760#2,15.80819735017064,2.0,43.0,204.0,377.0,690.0,1517.0,2711.0,3191.0,2564.0,1675.0,15001
699,-274734453,-197081213#1,4.048739811137995,78.0,434.0,792.0,1057.0,1339.0,1278.0,1065.0,883.0,813.0,600.0,10032
700,-85890893#1,-43760384,10.430259334720368,1.0,3.0,28.0,200.0,733.0,1590.0,2315.0,2635.0,2351.0,1933.0,15001
701,183973144#0,722811028#0,4.5677706714659285,132.0,775.0,1611.0,2025.0,1877.0,1738.0,1575.0,1454.0,1122.0,866.0,14988
702,1013673852,184228156,2.356678250960448,4.0,4.0,11.0,25.0,26.0,46.0,54.0,96.0,114.0,115.0,2804
703,-54047358#1,-342853447#1,16.85526523010194,1.0,3.0,43.0,226.0,546.0,956.0,1186.0,1229.0,1128.0,1086.0,15001
704,353017350,34089979#0,15.082460019342744,4.0,23.0,196.0,762.0,1704.0,2651.0,2743.0,2163.0,1490.0,1135.0,15001
705,-323217246#0,-167107651#5,20.95888540951004,1.0,3.0,24.0,179.0,562.0,1071.0,1443.0,1529.0,1622.0,1655.0,15001
706,43092238#0,274433601-AddedOffRampEdge,15.738909298972947,41.0,74.0,177.0,492.0,957.0,1384.0,1689.0,1963.0,2051.0,1913.0,15001
707,172431735#0,341169217,3.235386152562778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
708,488708220,-228690417,17.819226804395203,1.0,22.0,149.0,614.0,1717.0,3036.0,3645.0,2987.0,1693.0,769.0,15001
709,31991856#1,44128866,21.38085890886672,1.0,103.0,1033.0,2740.0,3406.0,2996.0,2002.0,1079.0,650.0,368.0,15001
710,335067366,46607766,3.5125092480851654,122.0,2016.0,2588.0,1164.0,403.0,76.0,15.0,0.0,0.0,0.0,6384
711,-25802990#0,-201673016#3,14.880427906886611,1.0,18.0,147.0,639.0,1526.0,2404.0,2440.0,2245.0,1820.0,1377.0,15001
712,-196204263#1,55936539-AddedOnRampEdge,1.2054245331672386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
713,264448700,201669212#1,7.001948505403782,306.0,1312.0,2023.0,2206.0,2075.0,1720.0,1536.0,1117.0,839.0,544.0,14845
714,528121829,692559001#0,21.174162106233503,1.0,15.0,128.0,564.0,1116.0,1511.0,1842.0,1789.0,1737.0,1550.0,14999
715,32382158#1,587824512,2.6652966507379827,4.0,20.0,46.0,67.0,74.0,37.0,6.0,2.0,0.0,0.0,504
716,1117872339,239546829,0.7186483194728003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
717,-55641550#4,371237381#2,5.584673727729928,75.0,263.0,585.0,772.0,938.0,1280.0,1521.0,1585.0,1447.0,1315.0,14658
718,52026998,172431733,23.61591850576332,1.0,0.0,42.0,235.0,744.0,1466.0,1969.0,2110.0,2080.0,1690.0,15001
719,-900439225#2,201669202,1.550260148619342,3.0,5.0,5.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,21
720,205979066#6,446512760#0,2.443669696421382,48.0,62.0,153.0,187.0,270.0,315.0,393.0,440.0,508.0,459.0,6623
721,353013176,44307994#0,1.7309319077532264,1.0,0.0,0.0,2.0,2.0,3.0,5.0,6.0,38.0,67.0,377
722,-170130526#1,95108509,0.8495315843918588,12.0,60.0,128.0,153.0,138.0,62.0,21.0,10.0,0.0,0.0,584
723,-284022191#1,8311381#0,3.0094504149630885,6.0,26.0,194.0,378.0,343.0,441.0,497.0,456.0,580.0,632.0,8363
724,668139707,154819912,4.52190550554021,34.0,104.0,186.0,265.0,423.0,345.0,263.0,150.0,134.0,227.0,4907
725,-172431733,305541273,17.922028025406718,1.0,1.0,51.0,287.0,789.0,1346.0,2052.0,2512.0,2524.0,2044.0,15001
726,220466414,802438418,3.9656409837093314,239.0,535.0,664.0,1010.0,1607.0,1741.0,1608.0,1368.0,1175.0,812.0,12621
727,-134383652#2,161606056-AddedOnRampEdge,5.63044816666656,20.0,168.0,500.0,802.0,1155.0,1371.0,1358.0,1332.0,1330.0,1263.0,14979
728,266678914,28191626#0,1.509272732885072,58.0,211.0,658.0,798.0,846.0,725.0,586.0,546.0,472.0,354.0,5955
729,166651374#0,-34761131#7,5.263899521271679,293.0,1019.0,2155.0,2752.0,2349.0,2007.0,1492.0,964.0,601.0,334.0,14215
730,45336713,353012711#0,3.3829436482405617,591.0,1104.0,1843.0,2484.0,2452.0,2076.0,1672.0,1120.0,434.0,118.0,14010
731,44934232#0,290560387#1,2.889791122670612,40.0,160.0,135.0,31.0,2.0,39.0,337.0,892.0,1014.0,818.0,5767
732,1040768492,264684350#1,3.05546427034658,507.0,1394.0,2048.0,2027.0,1576.0,1032.0,698.0,462.0,442.0,281.0,10976
733,31539641#0,49810378#0,20.85184058437058,1.0,3.0,64.0,500.0,1366.0,2341.0,2979.0,2792.0,2164.0,1360.0,15001
734,55934151#0,154819912,2.532979409260881,9.0,14.0,57.0,93.0,152.0,198.0,222.0,213.0,202.0,173.0,1838
735,665082113#0,155422790#0,1.0599746120243072,2.0,1.0,3.0,5.0,5.0,1.0,6.0,1.0,0.0,0.0,24
736,172282531#0,55354917#0,2.1514992362122847,2.0,2.0,1.0,16.0,60.0,99.0,205.0,288.0,424.0,370.0,3857
737,299891425,-172345924#2,1.5349295999182289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
738,299456211,26626092,1.7974913982472018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
739,-282060666,341169213,1.1868743873540806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
740,-145124411#16,28252978#0,1.955454921828378,16.0,45.0,265.0,952.0,1754.0,1875.0,1484.0,1009.0,594.0,299.0,8578
741,273256521#0,236789965,12.937733545242432,1.0,38.0,202.0,687.0,1402.0,1766.0,1833.0,1610.0,1520.0,1353.0,15001
742,25802990#0,44722527#3,0.4691867522341792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
743,30654403#4,120213604#15,4.404067049984403,306.0,1040.0,1008.0,1217.0,1730.0,1687.0,1290.0,891.0,647.0,518.0,12551
744,4968774,-172345924#3,29.795602714306685,1.0,11.0,128.0,565.0,1274.0,1830.0,2063.0,2159.0,1962.0,1556.0,15001
745,668139707,41432291#0,1.6383422965975118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
746,-992533590,172431730,1.6137670057939164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
747,350878472,41432291#1,0.5382193363489033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
748,39894345#4,38558155#2,3.931556801794594,59.0,374.0,1184.0,1631.0,1828.0,1737.0,1562.0,1369.0,1266.0,998.0,14821
749,-288643337#2,271129053,9.560946442245625,1.0,1.0,68.0,641.0,2054.0,3323.0,3433.0,2511.0,1459.0,745.0,15001
750,250328448,-236789965,14.481306257862215,154.0,336.0,781.0,1150.0,1569.0,1857.0,2188.0,2253.0,1907.0,1254.0,14980
751,268589337#0,1036977306#0,2.532893247923808,10.0,45.0,141.0,290.0,554.0,723.0,896.0,1008.0,1214.0,1081.0,14341
752,48611945#0,-611636793#2,3.082360121465965,246.0,842.0,1462.0,2099.0,2355.0,2063.0,1412.0,865.0,401.0,170.0,12020
753,273827187,280474399#0,3.7512812232251305,3542.0,5623.0,1567.0,215.0,24.0,3.0,0.0,0.0,0.0,0.0,10974
754,1036789795,1086753710,0.8364558910016169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
755,25802990#0,44308005#1,1.2720802153320632,3.0,1.0,14.0,27.0,48.0,73.0,80.0,60.0,39.0,11.0,692
756,994080314,169769972#0,2.8344776977562285,6.0,19.0,52.0,99.0,176.0,259.0,343.0,451.0,580.0,719.0,8106
757,587824506,166257399#4,1.3117052763882442,3.0,6.0,2.0,4.0,3.0,0.0,9.0,3.0,0.0,6.0,46
758,52027005#0,64312792#1,23.1723482311659,1.0,0.0,19.0,181.0,736.0,1783.0,2366.0,2366.0,2066.0,1530.0,15001
759,62253979#1-AddedOnRampEdge,-442468873,0.5801770229446385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
760,34760911,142182986#0,19.57010096389027,1.0,4.0,71.0,402.0,1196.0,1921.0,2155.0,2025.0,1710.0,1436.0,15001
761,-197102000#1,690314228,1.5066526025819686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
762,23126599,132041442#1,0.7641446355490606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
763,172431730,44722527#0,22.888877502116152,1.0,0.0,21.0,86.0,357.0,865.0,1404.0,1791.0,1985.0,1808.0,15001
764,44308010,210587462,1.7724585891101154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
765,350878472,201673008#0,16.727067540351747,1.0,3.0,115.0,1042.0,2775.0,3887.0,3366.0,2174.0,1006.0,440.0,15001
766,120066542,-34761131#0,29.54673073523163,1.0,0.0,19.0,266.0,1329.0,2793.0,3341.0,2668.0,1943.0,1210.0,15001
767,353028458#0,172431735#0,2.5908308360274583,167.0,640.0,779.0,312.0,38.0,0.0,0.0,0.0,0.0,0.0,1936
768,-297180563,-1018256862,1.788665150868389,184.0,734.0,1287.0,1171.0,1003.0,1037.0,1216.0,1233.0,1039.0,689.0,10436
769,-156964938,190028547,4.809277446728823,158.0,766.0,1506.0,2021.0,2160.0,1894.0,1534.0,1112.0,709.0,450.0,12854
770,25236612,30150133,7.8074021483961475,23.0,317.0,1246.0,2232.0,2476.0,1875.0,1567.0,1253.0,1099.0,936.0,15001
771,116051215#0,690314228,1.413294296744085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
772,350878472,16247685#0,3.458354164664859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
773,169015350#2,886343996#0,4.743561678118032,28.0,405.0,1386.0,2444.0,2978.0,2878.0,2112.0,1186.0,723.0,371.0,14989
774,302024346#2,-976047960,0.7994651971387061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
775,52026998,690314228,2.477190171452636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
776,77912756#0,50319808,1.2691339691477814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
777,-378950430#3,264627770#0,2.6044727786862265,50.0,100.0,45.0,80.0,160.0,87.0,57.0,53.0,62.0,52.0,917
778,25802990#0,277614527,2.8787233610463394,66.0,271.0,633.0,973.0,863.0,652.0,596.0,593.0,605.0,530.0,7905
779,50921893,-565727007#4,10.958581800303792,1.0,16.0,200.0,472.0,851.0,1094.0,1100.0,1111.0,1074.0,1054.0,14995
780,25121431,-435321702,4.177403899968978,931.0,2548.0,2250.0,1997.0,1692.0,1544.0,1243.0,880.0,543.0,262.0,14066
781,942307530#0,201669210,15.72219178445336,1.0,1.0,42.0,390.0,1181.0,2190.0,2679.0,2590.0,2082.0,1532.0,15001
782,379064174#0,-203301204#1,0.9837957204397644,4.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12
783,-302251249#2,-172410734#4,1.7656317681857776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
784,-397978438#3,305541274,8.692293042428531,1128.0,1076.0,1243.0,1417.0,1714.0,1881.0,1746.0,1391.0,961.0,661.0,14191
785,353028460#0,-35966195#1,5.117571977315787,222.0,837.0,1567.0,2039.0,2077.0,1831.0,1482.0,1066.0,786.0,553.0,14947
786,-273826822,64312782#0,6.893782672880357,122.0,782.0,1949.0,2870.0,3030.0,2442.0,1517.0,826.0,429.0,221.0,14458
787,329347624,96072040#0,3.5146496772645235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
788,277565917,264473848,3.026119902731336,8.0,66.0,71.0,146.0,127.0,101.0,243.0,320.0,435.0,812.0,4588
789,39894345#1,353021172#4,3.474621614885089,0.0,141.0,1054.0,1913.0,2468.0,2828.0,2236.0,1529.0,923.0,541.0,14423
790,-25802992#2,-34761131#0,15.533711871708311,2.0,31.0,176.0,674.0,1614.0,2497.0,2742.0,2335.0,1669.0,1136.0,15001
