origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths,theta
23590149#0,144175042#0,0.2020665866533922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.028836188864035106
22978853,-28676357#2,0.5759950710670853,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,6.0,7.0,7,0.11888568556556507
192076282,463432074#0,2.4422688378093467,60.0,410.0,1326.0,2456.0,3699.0,4998.0,6334.0,7620.0,9001.0,10112.0,12985,0.8161180749476435
92811445#0,-134473594,3.1912284516695344,40.0,229.0,1006.0,2673.0,5197.0,7321.0,8927.0,10403.0,11580.0,12500.0,14655,0.5253335123616637
-442245186#0,183920511,12.9046370217173,287.0,1123.0,2283.0,3693.0,5155.0,6641.0,8033.0,9455.0,10859.0,12077.0,14659,0.35066213023375276
-126146476,128676656#2,3.869354935252826,65.0,346.0,883.0,1615.0,2588.0,3705.0,5028.0,6542.0,8056.0,9490.0,14996,0.6870392337049546
184817931#0,22989573#0,13.277701312123964,2.0,11.0,80.0,246.0,564.0,1136.0,1971.0,3005.0,4257.0,5471.0,15001,0.91219512547798
26665517#0,22885903#1,1.8856130451003483,70.0,370.0,1097.0,2201.0,3659.0,5352.0,7202.0,9010.0,10530.0,11803.0,14364,0.9239554236374722
236894418#0,22885903#1,1.8849903837032893,10.0,57.0,247.0,650.0,1306.0,2203.0,3302.0,4500.0,5814.0,7227.0,11176,0.5658165798793012
220274291,-124046218#1,4.339494954817121,26.0,261.0,784.0,1788.0,3140.0,4628.0,6061.0,7476.0,8874.0,10152.0,14989,0.7090552917065744
-78411474,34491765#0,7.033405528162318,74.0,539.0,1789.0,3728.0,5707.0,7593.0,9267.0,10746.0,11987.0,12945.0,14979,0.2157248368501366
51081959#0,24164250#2,1.3810076725492046,16.0,38.0,77.0,107.0,184.0,244.0,291.0,340.0,381.0,436.0,525,0.1626888691756273
122185766#0,278328412#0,1.0223795755455092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.2744282131023206
22890785#1,220274291,3.501321888936673,361.0,1128.0,2302.0,3869.0,5548.0,7189.0,8781.0,10314.0,11580.0,12646.0,14622,0.558935451657948
22978888#0,22885903#1,2.035268975349464,99.0,375.0,984.0,1741.0,2879.0,4435.0,6129.0,7720.0,9119.0,10272.0,13406,0.7663086983612611
757342085,-122291185,10.20886374903085,1.0,14.0,105.0,490.0,1341.0,2875.0,4718.0,6828.0,8786.0,10514.0,15001,0.7428357685095047
22890785#1,22885424#0,0.5901307334626368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.06835723349975824
34860256#0,-126146476,0.3966935875446247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.05453075263251833
22885903#1,26665517#0,1.871806159169553,314.0,1360.0,2992.0,4890.0,6664.0,8328.0,9801.0,11065.0,12153.0,12935.0,14360,0.9239554236374722
23895836#0,128665321,2.838044328692286,34.0,411.0,1637.0,3247.0,4757.0,6105.0,7308.0,8392.0,9389.0,10287.0,13147,0.9036468866668249
-612775345#2,35741203#0,13.1669295722285,1.0,1.0,35.0,168.0,520.0,1134.0,1940.0,2976.0,4163.0,5455.0,15001,0.9082643870997319
-424551716#3,128676656#2,2.480821449418116,86.0,459.0,1334.0,3012.0,4761.0,6697.0,8514.0,10169.0,11455.0,12474.0,14438,0.36390156563203463
26801069#2,-126146476,4.099020389274269,54.0,419.0,1138.0,2143.0,3450.0,5090.0,6945.0,8870.0,10692.0,12280.0,14999,0.7568205679807415
22890785#1,-118569836#4,3.75874546063975,13.0,107.0,635.0,1754.0,3601.0,5994.0,8535.0,10856.0,12608.0,13733.0,15001,0.6728692272193985
-52031786#4,225105091#1,15.671850221839764,64.0,282.0,668.0,1386.0,2473.0,3890.0,5531.0,7241.0,8930.0,10472.0,14999,0.5061084265346396
-4245346#1,-134473594,2.3261619964403795,18.0,53.0,156.0,375.0,813.0,1638.0,2641.0,3738.0,4925.0,5945.0,7976,0.34088748472104663
126432001#2,22978888#0,1.756702582034798,12.0,29.0,73.0,249.0,655.0,1089.0,1552.0,1978.0,2437.0,2899.0,4429,0.5381131711936183
28676913#0,49089747#0,2.161517419395933,102.0,492.0,1343.0,2596.0,3998.0,5384.0,6676.0,7899.0,9089.0,10220.0,13638,0.9935755116409222
27931982,-94827734#6,21.24752978837936,16.0,179.0,473.0,968.0,1771.0,2747.0,3753.0,4863.0,6034.0,7260.0,15001,0.6701805369160173
110699722,-603411412,4.363309324266095,29.0,187.0,595.0,1396.0,2487.0,3704.0,5088.0,6539.0,8040.0,9600.0,14996,0.9441179417829657
-603411412,92811445#0,4.509048173971113,36.0,235.0,862.0,1945.0,3300.0,4998.0,6869.0,8708.0,10236.0,11640.0,14998,0.7128761467557634
1029004063,217582008#5,6.462726780224552,13.0,126.0,389.0,992.0,1977.0,3394.0,5100.0,6902.0,8613.0,10151.0,15001,0.36756526837618914
100304834#0,23914013#3,1.776072263133629,366.0,1840.0,4133.0,6658.0,8888.0,10679.0,12031.0,12971.0,13616.0,13974.0,14479,0.7038967910011497
278328412#0,232886171#0,1.2114050918040369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3322461231433143
136065305#2,166716866#0,11.067290072044472,1.0,4.0,22.0,150.0,495.0,1181.0,2222.0,3641.0,5241.0,6945.0,15001,0.8853896549966931
220274291,184688750,5.493484742313525,128.0,604.0,1392.0,2562.0,4064.0,5684.0,7166.0,8401.0,9532.0,10484.0,14998,0.8885090362233954
1029004063,128669220#6,11.264378783413964,8.0,46.0,223.0,672.0,1565.0,2907.0,4491.0,6154.0,7697.0,9204.0,15001,0.727781923432134
26785991#0,24164250#2,5.202019328935662,47.0,346.0,965.0,1934.0,3143.0,4593.0,6228.0,7901.0,9447.0,10813.0,15001,0.9655590598927365
-143571769#4,22943369,8.565546542730408,1.0,2.0,107.0,653.0,2056.0,4083.0,6246.0,8282.0,10093.0,11572.0,15001,0.5873444378417654
757342085,22801764#5,9.387079398833013,2.0,8.0,104.0,403.0,971.0,1900.0,3172.0,4790.0,6480.0,8158.0,15001,0.7107600538573092
-122372670#2,-116574763#7,4.786088029603005,119.0,645.0,1419.0,2562.0,3100.0,3254.0,3291.0,3294.0,3294.0,3294.0,3294,0.11881602082832898
200858512#0,144175042#0,2.159062710770602,2.0,18.0,76.0,308.0,859.0,1843.0,3307.0,4927.0,6483.0,7852.0,11329,0.86532425340285
24162878#0,92811445#0,1.6089137847911357,63.0,341.0,1124.0,2252.0,3456.0,4469.0,5013.0,5211.0,5283.0,5300.0,5301,0.22082988898433054
24866085#0,192076282,2.59243882089321,26.0,218.0,1069.0,2433.0,4024.0,5345.0,6293.0,7289.0,8281.0,9262.0,12294,0.7740363560861963
-122291185,124810266#0,8.8542201761271,1.0,20.0,146.0,562.0,1537.0,2993.0,4857.0,6942.0,8976.0,10740.0,15001,0.6103119427028513
28674038#0,144175042#0,2.166330838021012,8.0,45.0,213.0,723.0,1861.0,3399.0,4964.0,6545.0,7970.0,9034.0,11895,0.9346261602351515
22801764#5,86198184#0,7.113303106479886,4.0,88.0,453.0,1305.0,2697.0,4505.0,6404.0,8243.0,9704.0,10819.0,15001,0.3901754737951003
128669220#6,27896854#1,11.00990547816813,1.0,4.0,75.0,365.0,1037.0,2126.0,3638.0,5281.0,6941.0,8610.0,15001,0.7469080600202047
463432074#0,26665054#0,1.8964684197799413,399.0,1240.0,2506.0,4060.0,5636.0,7304.0,8735.0,9880.0,10831.0,11537.0,12822,0.6563014551574091
81754940,110699722,3.0128593923615536,40.0,488.0,1419.0,2848.0,4472.0,6129.0,7830.0,9568.0,11069.0,12269.0,14974,0.4719953269229326
-134473594,26801007#2,3.89187324124713,39.0,528.0,2546.0,5790.0,8998.0,11629.0,13304.0,14261.0,14712.0,14907.0,15001,0.9376666059528384
113973904,-26944473#4,12.82268898056308,1.0,4.0,30.0,190.0,632.0,1397.0,2535.0,3966.0,5515.0,6943.0,15001,0.8723536763912039
27634237,142068014#1,1.8208434011072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.04678721076281586
22989573#0,-26943239#3,12.645074424263369,1.0,1.0,63.0,327.0,1069.0,2354.0,3925.0,5713.0,7351.0,8936.0,15001,0.9216427821406374
-78411474,183920511,20.387750338795698,1.0,2.0,57.0,387.0,1424.0,3294.0,5606.0,8034.0,10123.0,11710.0,15001,0.7909021881658806
232886171#6,278328412#0,1.3948657154259338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.40812498143093523
183920511,-94827734#6,23.93518781280572,1.0,54.0,260.0,791.0,1815.0,3223.0,4686.0,6203.0,7655.0,8867.0,15001,0.7392821783347943
209407943,-23800711,2.0013252413967795,221.0,1193.0,3188.0,5609.0,7984.0,9932.0,11254.0,12104.0,12614.0,12860.0,13122,0.6960264211835356
51081959#0,121464271#0,5.408547556945395,126.0,819.0,2124.0,3832.0,5365.0,6835.0,8136.0,9334.0,10383.0,11331.0,14996,0.885721896974177
223345795#3,217582008#5,12.436208333158817,1.0,5.0,87.0,570.0,1816.0,3854.0,6221.0,8514.0,10471.0,12024.0,15001,0.8673786328200169
-442245186#0,-78411474,14.653096750993356,7.0,102.0,437.0,1099.0,2086.0,3365.0,4850.0,6338.0,7910.0,9449.0,15000,0.440240057932128
81754940,128648701,3.553182665595642,18.0,233.0,870.0,2324.0,4126.0,5950.0,7586.0,8741.0,9715.0,10492.0,14401,0.5024558511957409
-201419943#1,209407943,0.593570642818038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,0.1485884002492767
184688750,-603411412,4.272275557018412,215.0,1207.0,2631.0,4317.0,6147.0,7999.0,9741.0,11206.0,12364.0,13219.0,14915,0.650857254151792
-27671815,124810266#0,10.044286748097754,1.0,6.0,58.0,264.0,803.0,1776.0,3194.0,5017.0,6984.0,8897.0,15001,0.9066496612385032
28677439#0,-134473594,3.263475031693672,205.0,825.0,2049.0,3459.0,4875.0,6378.0,7898.0,9566.0,11131.0,12409.0,14649,0.5563764594240522
-442245186#0,-94827734#6,25.55170424905613,1.0,1.0,15.0,89.0,471.0,1245.0,2512.0,3987.0,5566.0,7261.0,15001,0.9100556914314529
128676656#2,26785991#0,2.258875307332347,344.0,1070.0,1969.0,3071.0,3736.0,4193.0,4486.0,4714.0,4856.0,4965.0,5168,0.33743176032464417
110699722,24162878#0,0.8894454887476984,1.0,3.0,4.0,7.0,11.0,16.0,21.0,28.0,35.0,40.0,46,0.1221760224769404
292494318#0,95644996#1,2.9274879677318424,506.0,1559.0,3143.0,5448.0,7727.0,9268.0,10408.0,10983.0,11337.0,11504.0,11790,0.45012233570816323
136065305#2,27374273#1,10.190395186440048,12.0,96.0,319.0,840.0,1905.0,3569.0,5583.0,7673.0,9575.0,11167.0,15001,0.638051220764408
-192110350#1,-4245346#1,2.8050824079933863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.4025419608539436
-118569836#4,22885424#0,3.426308329212534,73.0,523.0,1593.0,3143.0,4887.0,6569.0,8116.0,9528.0,10821.0,11907.0,14970,0.60451199371964
-27671815,27494708#0,9.673910272136126,1.0,4.0,52.0,306.0,992.0,2374.0,4349.0,6650.0,8967.0,10909.0,15001,0.8491500928587626
23895836#0,26665517#0,1.6689540614522125,3.0,6.0,9.0,32.0,168.0,472.0,900.0,1430.0,1897.0,2301.0,6282,0.46743265895558583
27340399#0,664645393,5.210639906377392,666.0,2860.0,4072.0,5306.0,6401.0,7304.0,8454.0,9294.0,9887.0,10316.0,11488,0.30958547104219375
113973904,202294089#1,8.750678655550182,3.0,42.0,270.0,891.0,2127.0,3826.0,5842.0,8009.0,9967.0,11605.0,15001,0.532030871477249
278328412#0,232886171#6,1.4370318898470082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.40812498143093523
99440052#0,-164752118,16.67339602935813,1.0,22.0,255.0,1244.0,3145.0,5773.0,8415.0,10621.0,12323.0,13391.0,15001,0.57958578109507
27634237,625321643,23.940213703316644,1.0,1.0,6.0,34.0,186.0,683.0,1624.0,2994.0,4724.0,6608.0,15001,0.898366367478474
22885903#1,23338252#0,0.9556770777825208,4.0,11.0,23.0,41.0,73.0,95.0,111.0,143.0,184.0,228.0,376,0.24849876738520857
24866085#0,107305183#1,2.5008771462715407,21.0,50.0,258.0,832.0,1784.0,2968.0,4128.0,5090.0,5879.0,6507.0,11876,0.7099143970206946
217582008#5,113973904,3.510570115303137,45.0,364.0,1028.0,2049.0,3429.0,5045.0,6780.0,8518.0,10070.0,11350.0,14083,0.1771197133905726
27317814,50281042,10.116501005299536,2.0,23.0,128.0,493.0,1286.0,2624.0,4358.0,6266.0,8011.0,9568.0,15001,0.6246887123444295
124810266#0,223345795#3,8.058920694728231,57.0,421.0,1263.0,2530.0,4073.0,5807.0,7601.0,9090.0,10345.0,11366.0,15000,0.4431045294050293
22943369,181521214,7.979718930536221,1.0,10.0,71.0,208.0,463.0,962.0,1755.0,3029.0,4684.0,6638.0,15001,0.4957707821847293
34491765#0,-119227697#2,4.3061071294802575,178.0,882.0,1670.0,2619.0,3658.0,5236.0,7060.0,8803.0,10265.0,11429.0,13871,0.13889825096817474
128669220#6,35741203#0,2.6988684803259533,92.0,459.0,1518.0,3064.0,4934.0,6718.0,8188.0,9466.0,10615.0,11531.0,13116,0.12994919505292343
23914013#3,28676913#0,1.2368773571529434,7.0,28.0,86.0,227.0,483.0,851.0,1289.0,1740.0,2079.0,2313.0,2666,0.36443581254900204
26665054#0,49089747#0,1.8709156655070087,221.0,1241.0,2909.0,4782.0,6617.0,8273.0,9532.0,10482.0,11224.0,11793.0,12679,0.7063896015903662
128648701,128676656#2,3.986953700289301,80.0,619.0,1737.0,2955.0,4023.0,4954.0,5928.0,6965.0,8145.0,9232.0,14999,0.8216969949776568
1029004063,-143571769#4,11.400761124997526,1.0,4.0,107.0,688.0,2108.0,4105.0,6201.0,8090.0,9825.0,11195.0,15001,0.9981164359013988
24866085#0,232886171#0,2.2726636324127765,236.0,1412.0,3416.0,5756.0,7871.0,9553.0,10923.0,11972.0,12717.0,13164.0,13677,0.7613942381190462
232886171#6,23914013#3,2.0585609808555767,288.0,1058.0,2243.0,3619.0,5132.0,6621.0,8141.0,9613.0,10928.0,12018.0,14829,0.8675703402423789
27931982,-121677309,21.967908872301635,16.0,118.0,388.0,918.0,1714.0,2659.0,3724.0,4875.0,6021.0,7272.0,15001,0.7129672273743037
227764339#0,34491765#0,11.517476394472538,5.0,155.0,600.0,1533.0,2840.0,4638.0,6704.0,8879.0,10668.0,12088.0,14994,0.3170464173506621
86198184#0,-27671815,7.218101251599,3.0,33.0,156.0,541.0,1234.0,2390.0,4058.0,5996.0,8149.0,10057.0,15001,0.4535412553696409
27931982,-122372670#2,16.999389495090984,133.0,275.0,552.0,996.0,1540.0,2159.0,2767.0,3412.0,4218.0,5034.0,14748,0.534604559117929
22890785#1,-192110350#1,4.042706016842427,6.0,88.0,344.0,1021.0,2215.0,3850.0,5857.0,7968.0,9880.0,11509.0,15001,0.8771704807672354
166716866#0,27317814,7.436847220075226,1.0,18.0,140.0,539.0,1256.0,2381.0,3745.0,5167.0,6704.0,8208.0,15001,0.4298901704924535
26801069#2,-192110350#1,1.8738864856178743,4.0,12.0,31.0,64.0,129.0,244.0,386.0,597.0,857.0,1172.0,3940,0.2541606379741925
-26944473#4,-612775345#2,13.118062305233702,1.0,8.0,82.0,508.0,1348.0,2591.0,3864.0,5082.0,6341.0,7483.0,15001,0.9159126158207983
24162878#0,-603411412,4.693229719239564,20.0,91.0,290.0,752.0,1366.0,2113.0,2955.0,4013.0,5362.0,6898.0,14996,0.933706035740094
27896854#1,27340399#0,9.83236970220766,1.0,33.0,292.0,1104.0,2487.0,4358.0,6588.0,8957.0,10968.0,12550.0,15001,0.7662382361274793
200858515#0,278328412#0,2.644051485830216,84.0,399.0,1243.0,2595.0,4237.0,5963.0,7533.0,8787.0,9835.0,10663.0,13344,0.9331811775565652
278328412#0,28676913#0,1.161184528673779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3598688657776842
200858512#0,122185766#0,1.817638056164756,40.0,209.0,820.0,2363.0,4303.0,6208.0,7731.0,8706.0,9260.0,9558.0,9821,0.7274494802984098
26801007#2,121464271#0,3.72696488352296,260.0,1078.0,2535.0,4564.0,6781.0,9006.0,10905.0,12304.0,13325.0,13960.0,14855,0.5548081113554776
-207814830,99440052#0,11.434193177885184,90.0,858.0,2421.0,4741.0,7157.0,9052.0,10682.0,11900.0,12794.0,13450.0,14968,0.30899605074529773
27340399#0,113973904,7.720651817687908,16.0,168.0,960.0,2351.0,3962.0,5726.0,7482.0,8962.0,10282.0,11291.0,14995,0.43137377456543446
232886171#0,23895836#0,1.904233438747656,307.0,1006.0,1901.0,3280.0,4599.0,6174.0,7748.0,9152.0,10431.0,11336.0,13278,0.620176627703157
-603411412,-192110348#2,3.3759529691826144,69.0,507.0,1507.0,2993.0,4720.0,6559.0,8155.0,9412.0,10485.0,11421.0,14990,0.6003518561683583
-116574763#7,227764339#0,22.28639463356738,1.0,2.0,27.0,179.0,641.0,1517.0,2972.0,4655.0,6503.0,8283.0,15001,0.743021113673459
232886171#6,100304834#0,0.7080116079121431,2.0,2.0,3.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,8,0.1636735492412291
190502846#3,1029004063,7.11744110541706,2.0,34.0,202.0,502.0,1013.0,1802.0,2847.0,4157.0,5740.0,7419.0,15001,0.4153112717309129
142068014#1,28096061,26.348382504755985,1.0,1.0,1.0,19.0,171.0,688.0,1945.0,3725.0,6012.0,8270.0,15001,0.9594299730625833
-603411412,26592323#0,4.773932949967984,8.0,85.0,322.0,889.0,1756.0,2853.0,4121.0,5575.0,6988.0,8418.0,15001,0.8479088939436269
202294089#1,22801764#5,4.7327271726455615,248.0,599.0,933.0,1896.0,3657.0,5329.0,6787.0,7968.0,9112.0,10044.0,12460,0.29014080861884656
86198184#0,27494708#0,7.055141668962345,4.0,46.0,205.0,558.0,1153.0,2012.0,3054.0,4346.0,5803.0,7277.0,15001,0.39560883748912173
-4245346#1,26785991#0,2.022135245957578,16.0,140.0,496.0,1090.0,1937.0,2662.0,3148.0,3454.0,3591.0,3632.0,3639,0.24948950422770497
664645393,190502846#3,6.366959395529192,16.0,228.0,980.0,2506.0,4569.0,6491.0,8281.0,9822.0,11217.0,12382.0,15001,0.3466540202685371
220274291,128676656#2,3.4036767618456665,113.0,1066.0,2762.0,4669.0,6598.0,8187.0,9716.0,11073.0,12140.0,12984.0,14728,0.5026143328076926
22943369,-27671815,4.742979063174766,176.0,812.0,1717.0,2656.0,3622.0,4785.0,6202.0,7459.0,8661.0,9790.0,13233,0.2959617086123065
22890785#1,858876401#0,3.414104532268622,25.0,163.0,622.0,1351.0,2316.0,3594.0,5092.0,6559.0,7993.0,9201.0,14821,0.4730117851418942
128648701,-424551716#3,4.427106990275423,9.0,66.0,282.0,755.0,1493.0,2485.0,3712.0,5161.0,6810.0,8454.0,15001,0.8144014393903085
-164752118,-52031786#4,18.28097545610065,1.0,5.0,50.0,333.0,1097.0,2409.0,4241.0,6476.0,8699.0,10746.0,15001,0.6388535774791126
108327352#0,22978888#0,2.611311135300895,218.0,578.0,1826.0,3225.0,4787.0,6330.0,7788.0,9099.0,10251.0,11178.0,13681,0.9099000808218832
-192110348#2,-192110350#1,0.6658597069387661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.04446504498746727
144175042#0,24865859#0,2.383223323805882,176.0,873.0,2154.0,3917.0,5876.0,7811.0,9436.0,10733.0,11739.0,12464.0,13831,0.7577940390578474
217582008#5,166716866#0,3.745028979231416,28.0,173.0,519.0,1189.0,2210.0,3550.0,5167.0,6929.0,8530.0,10060.0,14976,0.21251648953840685
128669220#6,184817931#0,1.693439265061385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.084794413174881
625321643,-78411474,6.896694720932634,420.0,1411.0,2560.0,5372.0,7870.0,9291.0,10333.0,11169.0,11727.0,12107.0,12702,0.1980830503875127
27317814,22989573#0,2.5747759742049525,180.0,696.0,1694.0,2850.0,3839.0,4720.0,5600.0,6541.0,7666.0,8769.0,14340,0.12503695049286245
100304834#0,23590149#0,1.4936329041252951,10.0,71.0,267.0,635.0,1150.0,1799.0,2438.0,3020.0,3507.0,3852.0,4365,0.46408127953831857
166716866#0,217582008#5,4.198265336552352,22.0,193.0,565.0,1206.0,2016.0,2860.0,3645.0,4435.0,5241.0,6101.0,14922,0.21251648953840685
23645960#0,-124046218#1,0.4593180373666616,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,0.060544062786605374
757342085,122599933#2,9.643827653613847,3.0,17.0,131.0,691.0,1971.0,3900.0,6334.0,8731.0,10856.0,12521.0,15001,0.8525749095091579
26665054#0,107305183#1,1.5405924793438268,3.0,7.0,13.0,54.0,158.0,382.0,692.0,1075.0,1605.0,2208.0,5261,0.46345851082944556
27634237,27237324,17.413023242410905,1.0,1.0,4.0,37.0,284.0,920.0,2161.0,3861.0,5838.0,8053.0,15001,0.5554855235738819
-126146476,-124046218#1,3.3856815924175856,179.0,625.0,1546.0,2888.0,4690.0,6708.0,8754.0,10518.0,11984.0,13055.0,14901,0.5246303908093124
292494318#0,-134473594,2.564640108495477,12.0,74.0,212.0,541.0,1322.0,2356.0,3569.0,4658.0,5430.0,5906.0,7206,0.3745686228044346
190502846#3,-122291185,12.067623378719553,1.0,3.0,80.0,401.0,1266.0,2680.0,4446.0,6499.0,8524.0,10278.0,15001,0.9868400427631142
27237324,-52031786#4,19.90947676166201,1.0,3.0,57.0,397.0,1198.0,2436.0,4158.0,6226.0,8521.0,10564.0,15001,0.8364685006130497
209407943,23338252#0,1.756912096549665,54.0,79.0,210.0,365.0,682.0,1104.0,1566.0,2100.0,2637.0,3181.0,4886,0.5301034290503612
191483812#0,27459190#0,14.053486789343156,6.0,17.0,145.0,701.0,2168.0,4569.0,7505.0,10171.0,12189.0,13553.0,15001,0.41419677969541885
24865859#0,463432074#0,1.134207901578472,1.0,6.0,16.0,41.0,81.0,138.0,219.0,329.0,494.0,656.0,983,0.2105526867595278
202591022#1,-4245346#1,3.3243453068219044,141.0,769.0,2163.0,3976.0,5723.0,7292.0,8842.0,10354.0,11798.0,12915.0,14938,0.5081623875156357
51081959#0,292494318#0,5.520546101055742,29.0,174.0,517.0,1118.0,1959.0,2949.0,4140.0,5413.0,6836.0,8263.0,15000,0.9813214431385737
-28676357#2,209407943,1.9058987028712475,47.0,297.0,993.0,2267.0,3910.0,5639.0,7217.0,8419.0,9214.0,9696.0,10163,0.6600103011507117
142068014#1,99440052#0,9.997382346412495,485.0,1513.0,2661.0,4500.0,6512.0,8349.0,9944.0,11165.0,12165.0,12917.0,13609,0.26850239141794086
23914013#3,122185766#0,1.95681230369744,60.0,259.0,771.0,2082.0,4078.0,6393.0,8317.0,9942.0,11213.0,12068.0,13430,0.9987328914289958
28676913#0,22978888#0,0.5311889687908257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.08946015358100798
26665054#0,209407943,2.0393632000124384,54.0,483.0,1715.0,3385.0,5307.0,7205.0,8735.0,9782.0,10449.0,10851.0,11466,0.874199077045823
28677439#0,24162878#0,4.194275978290596,43.0,289.0,769.0,1603.0,2982.0,4784.0,6914.0,9006.0,10817.0,12217.0,14965,0.6974601392299536
22801764#5,-143571769#4,10.821833689433063,1.0,6.0,39.0,265.0,972.0,2511.0,4730.0,7170.0,9435.0,11268.0,15001,0.9466719280286123
-118569836#4,128648701,4.478068673462842,98.0,482.0,1218.0,2813.0,5154.0,7873.0,10225.0,12027.0,13148.0,13842.0,14981,0.9127220167073821
26801007#2,858876401#0,2.4942987052234487,48.0,306.0,949.0,2047.0,3463.0,5247.0,7187.0,8987.0,10517.0,11673.0,13618,0.33091378561869966
166716866#0,-122291185,10.774409209708464,2.0,14.0,104.0,602.0,1723.0,3476.0,5542.0,7743.0,9866.0,11532.0,15001,0.822069556579432
105351000,-94827734#6,6.905975302772318,193.0,821.0,1904.0,3773.0,6407.0,9173.0,11303.0,12847.0,13743.0,14312.0,14983,0.1721546522460979
-124046218#1,26785991#0,4.698117056694722,72.0,559.0,1583.0,3208.0,5039.0,6737.0,8407.0,9877.0,11104.0,12085.0,15001,0.8742378641896228
22978853,22885903#1,2.044727041344644,98.0,442.0,1176.0,2330.0,3899.0,5907.0,8168.0,10148.0,11747.0,12878.0,14437,0.8227292772502995
124810266#0,35741203#0,6.057020782995737,13.0,146.0,665.0,1793.0,3516.0,5513.0,7667.0,9518.0,11093.0,12311.0,14988,0.350429509723766
-442245186#0,32819285#0,25.08802898143288,1.0,1.0,15.0,127.0,592.0,1609.0,3175.0,4983.0,6938.0,8677.0,15001,0.9971375571907058
292494318#0,24164250#2,4.9924662177798,44.0,460.0,1574.0,3094.0,4705.0,6244.0,7744.0,9199.0,10450.0,11438.0,15001,0.8186325739629464
27317814,223345795#3,13.805511213073542,1.0,26.0,184.0,711.0,1752.0,3151.0,4621.0,6142.0,7543.0,8831.0,15001,0.9152476862259364
181521214,202294089#1,9.065866090452202,10.0,27.0,163.0,704.0,1775.0,3213.0,5056.0,7048.0,8975.0,10657.0,15001,0.5649574637527298
23338252#0,49089747#0,0.3838765008149264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.11069210768655043
34860256#0,26801069#2,3.9828733948417945,75.0,494.0,1609.0,3252.0,4977.0,6519.0,7718.0,8512.0,9105.0,9675.0,14996,0.702289815348223
32819285#0,-27635011,21.924790456900887,7.0,53.0,127.0,298.0,676.0,1314.0,2166.0,3226.0,4422.0,5691.0,15000,0.6933580401093896
757342085,128669220#6,9.57113309949705,1.0,30.0,222.0,712.0,1415.0,2429.0,3663.0,4993.0,6461.0,8028.0,15001,0.6129025305833429
122599933#2,1029004063,3.139986514556446,528.0,1262.0,1531.0,2156.0,3275.0,4240.0,5243.0,6210.0,7246.0,8120.0,9565,0.1932593635246347
23645960#0,128648701,3.204923327817086,112.0,430.0,1254.0,2458.0,3999.0,5584.0,6846.0,7886.0,8639.0,9205.0,13158,0.4505166923232155
27931982,191483812#0,15.156538396650443,194.0,793.0,1471.0,2041.0,2638.0,3350.0,4195.0,4951.0,5569.0,6071.0,14635,0.48369508453481924
200858515#0,22978853,2.0104098627927103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7399895313577203
-192110350#1,292494318#0,2.568467296005826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3688608227705557
27494708#0,122599933#2,9.74064829568433,1.0,12.0,125.0,551.0,1603.0,3402.0,5605.0,8005.0,10165.0,11870.0,15001,0.9275991669360705
858876401#0,121464271#0,5.219830461571149,105.0,792.0,2290.0,4087.0,5826.0,7483.0,9045.0,10474.0,11831.0,12971.0,14998,0.885721896974177
-52031786#4,-860424997,16.88870734267985,12.0,360.0,1522.0,3286.0,5291.0,7436.0,9482.0,11420.0,12964.0,13981.0,15001,0.5010975743042746
124810266#0,-122291185,8.92695734831631,4.0,35.0,174.0,591.0,1354.0,2535.0,4199.0,6165.0,8152.0,9993.0,15001,0.6103119427028513
