origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths,theta
263676503#0,-267683121#2,4.738945355811493,19.0,164.0,552.0,1280.0,2398.0,3425.0,4130.0,4555.0,4797.0,4901.0,5001,0.2948386553136661
183876914#0,272661730#0,1.8659295802566644,5.0,56.0,133.0,280.0,618.0,913.0,1218.0,1517.0,1783.0,1951.0,2146,0.6200597209927828
270668145#0,30644507#0,4.897998839703475,13.0,137.0,492.0,1239.0,2200.0,3216.0,3951.0,4486.0,4755.0,4893.0,5001,0.9986991068848681
41773063#0,172927150#0,2.0119567381855337,0.0,99.0,757.0,1797.0,2607.0,3107.0,3411.0,3584.0,3651.0,3687.0,3704,0.8236940496421165
44937066#0,273909489#0,2.8461828719369464,33.0,297.0,1045.0,2093.0,3040.0,3783.0,4332.0,4676.0,4840.0,4930.0,5000,0.393897420900584
-271462291#2,231090808#0,7.649845021576022,1.0,8.0,47.0,211.0,577.0,1165.0,1937.0,2647.0,3252.0,3738.0,5001,0.4233674690405324
-264517782#1,-267683121#2,1.2021476277538043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.06721859923350541
263347690#0,-264517782#1,7.039862606795621,1.0,19.0,88.0,247.0,483.0,816.0,1269.0,1941.0,2679.0,3398.0,5001,0.3876619870836317
273909489#0,30644507#0,3.866503213639151,11.0,160.0,723.0,1763.0,2958.0,3913.0,4507.0,4807.0,4941.0,4986.0,5001,0.6518398727448584
-40012050#1,-160615594#1,1.946876436400797,83.0,374.0,792.0,1284.0,1704.0,2012.0,2162.0,2253.0,2323.0,2381.0,2434,0.7144629345609081
141323229#0,202050743,9.11670481914562,1.0,12.0,129.0,530.0,1272.0,2188.0,3095.0,3808.0,4290.0,4601.0,5001,0.5368993579279016
43061361,274977514#0,2.5659573754513114,127.0,443.0,862.0,1451.0,2341.0,3267.0,3827.0,4089.0,4233.0,4280.0,4308,0.8350828428540263
184791186#0,44937066#0,0.7282810535718229,1.0,8.0,14.0,29.0,58.0,82.0,128.0,170.0,222.0,250.0,302,0.07595371657627584
-5110309#2,-160615594#1,1.5859456208463805,4.0,8.0,25.0,49.0,107.0,178.0,289.0,401.0,497.0,578.0,1030,0.4517080015918654
266478003#0,7980203#0,0.6642058537720665,1.0,2.0,2.0,3.0,6.0,6.0,9.0,11.0,12.0,12.0,12,0.08414119021677348
22958746,-201671810#0,18.38482323995874,1.0,1.0,21.0,178.0,741.0,1708.0,2814.0,3768.0,4426.0,4764.0,5001,0.6480522514613465
671578063,-93470258#6,3.04754283786816,394.0,771.0,1251.0,1502.0,1588.0,1623.0,1628.0,1628.0,1628.0,1628.0,1628,0.07276301648342953
7980203#0,286801529#0,3.383454598967184,6.0,51.0,218.0,615.0,1287.0,2112.0,2955.0,3690.0,4207.0,4559.0,5001,0.515061337728928
-40012050#1,286603676#0,1.7127483168743587,1.0,5.0,27.0,65.0,111.0,150.0,171.0,230.0,407.0,586.0,1015,0.504638368727702
8154591#0,277313731#0,2.6525730949025585,36.0,254.0,824.0,1656.0,2604.0,3400.0,4028.0,4442.0,4680.0,4804.0,4996,0.3402296153613866
240289096,184791186#0,3.4355169773357104,30.0,267.0,783.0,1541.0,2395.0,3269.0,3920.0,4386.0,4686.0,4839.0,5001,0.534629008078703
-52045188#2,22958746,7.3051653256522435,5.0,56.0,221.0,475.0,817.0,1194.0,1575.0,1921.0,2299.0,2656.0,5001,0.2302969525253484
270668145#0,267716685#0,1.979361478059096,161.0,659.0,1188.0,1896.0,2616.0,3168.0,3640.0,3979.0,4186.0,4320.0,4493,0.2861518155404039
273260698#0,168734385#0,1.9956318573725431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.780871398174355
-24599250#1,1009239804,10.23613449702242,1.0,6.0,66.0,301.0,820.0,1504.0,2253.0,2945.0,3512.0,3973.0,5001,0.6092667975489866
204049387#0,26702701#0,1.9857777805345047,108.0,543.0,1014.0,1512.0,2048.0,2474.0,2843.0,3233.0,3582.0,3878.0,4421,0.6255156636912861
997690719,400738632#0,1.5159429517351686,0.0,0.0,81.0,550.0,1386.0,2253.0,2892.0,3279.0,3473.0,3547.0,3589,0.44164267019747566
240289096,275209595#0,3.654781653290908,17.0,78.0,205.0,428.0,855.0,1501.0,2284.0,3123.0,3815.0,4314.0,5001,0.7032895209142174
4858693#0,168734385#0,1.253061186421656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3373381804635478
59310725#0,-201671810#0,6.812008496298747,332.0,668.0,812.0,1043.0,1363.0,1599.0,1911.0,2326.0,2568.0,2702.0,2929,0.19276121468106014
263347690#0,1009239804,10.805390414205055,1.0,5.0,37.0,185.0,650.0,1327.0,2090.0,2747.0,3326.0,3800.0,5001,0.688458028483723
288922902#0,171826000,4.428830027495496,3.0,72.0,333.0,773.0,1411.0,2145.0,2863.0,3481.0,4020.0,4428.0,5001,0.7750133559343495
247982359#1,164070452#0,2.515746145707489,305.0,1142.0,2100.0,2995.0,3650.0,4147.0,4406.0,4569.0,4640.0,4669.0,4693,0.8417865345978429
23634535#0,-140425776,4.488918973564665,6.0,32.0,121.0,362.0,780.0,1381.0,2105.0,2800.0,3456.0,3943.0,5001,0.2285242632570478
4017878#0,270668145#0,5.096423069335229,6.0,58.0,204.0,520.0,1027.0,1718.0,2430.0,3146.0,3721.0,4189.0,5001,0.8533521957441793
272651839#0,27938300#0,2.029810064598929,414.0,1511.0,2703.0,3332.0,3541.0,3596.0,3601.0,3601.0,3601.0,3601.0,3601,0.6745193081018728
272651839#0,168773907#0,1.9105881049360989,209.0,878.0,1704.0,2312.0,2697.0,2902.0,3014.0,3070.0,3087.0,3090.0,3093,0.5945876390398324
44937066#0,264338797#0,5.213821513180389,7.0,97.0,380.0,913.0,1644.0,2406.0,3048.0,3570.0,3977.0,4343.0,5001,0.8758058873408101
219674612#0,141323229#0,10.21217918231432,1.0,7.0,27.0,194.0,608.0,1304.0,2165.0,3073.0,3867.0,4378.0,5001,0.9320045809678379
279394415#0,188280037#0,3.313929552316892,21.0,188.0,641.0,1424.0,2351.0,3157.0,3863.0,4324.0,4627.0,4799.0,5000,0.5175892821690149
272654787#0,-23729238#2,1.6916429187207955,117.0,278.0,449.0,560.0,673.0,783.0,921.0,1064.0,1209.0,1412.0,1760,0.49855257486465177
279394415#0,277313731#0,1.7205320631370502,20.0,66.0,160.0,389.0,769.0,1189.0,1582.0,1905.0,2146.0,2335.0,2668,0.22366453643175782
168773906#0,168553861#0,2.831695057361719,61.0,251.0,548.0,904.0,1157.0,1411.0,1648.0,1945.0,2214.0,2462.0,4573,0.8728069961511861
279396997,277313731#0,2.85060512894082,95.0,318.0,579.0,870.0,1205.0,1620.0,2020.0,2395.0,2756.0,3058.0,4538,0.365958877546716
27938300#0,274794949,1.08268443383671,14.0,50.0,112.0,181.0,291.0,373.0,419.0,449.0,466.0,474.0,477,0.2511894931542268
-183706085#2,188280037#0,2.573922775618673,53.0,208.0,505.0,1000.0,1607.0,2276.0,3023.0,3646.0,4103.0,4420.0,4997,0.3371145390898705
264325836#0,279396997,3.39465494241628,13.0,108.0,421.0,894.0,1429.0,2007.0,2540.0,3003.0,3433.0,3813.0,4988,0.43325675610181663
-397316553#1,219674612#0,2.710115862309326,3.0,11.0,14.0,18.0,19.0,20.0,24.0,24.0,24.0,24.0,24,0.15630766639196028
202050743,23275822#0,11.723717643024838,1.0,10.0,136.0,461.0,1053.0,1699.0,2381.0,2936.0,3437.0,3875.0,5001,0.7400345463313758
4017878#0,264338797#0,5.046179411499815,25.0,106.0,330.0,672.0,1136.0,1604.0,2031.0,2400.0,2687.0,3019.0,5001,0.7632103466372201
274977514#0,168734385#0,1.868509558116052,0.0,198.0,938.0,1923.0,2903.0,3579.0,3974.0,4185.0,4289.0,4355.0,4435,0.5766436940262374
168734365#0,267716685#0,3.862554399864397,24.0,165.0,597.0,1408.0,2425.0,3431.0,4137.0,4575.0,4820.0,4928.0,5001,0.9253189644991838
141323229#0,24233256#0,9.537588260691338,1.0,1.0,20.0,134.0,505.0,1214.0,2159.0,3143.0,3924.0,4434.0,5001,0.6193065172520985
264338797#0,171826000,4.6037951362626375,12.0,99.0,335.0,799.0,1365.0,2024.0,2703.0,3359.0,3960.0,4364.0,5000,0.8161994665029799
264338797#0,4017878#0,5.204339424947845,9.0,68.0,286.0,668.0,1172.0,1744.0,2292.0,2856.0,3376.0,3835.0,5001,0.7632103466372201
24389793#0,848208117#0,5.050121566544915,37.0,220.0,550.0,1006.0,1585.0,2291.0,3070.0,3787.0,4271.0,4591.0,4958,0.2562608524781127
190906549#0,-43079541#5,4.609530206479903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.13937411193988458
168734365#0,173087862#0,3.01727055594887,25.0,216.0,553.0,1071.0,1688.0,2343.0,2933.0,3491.0,3948.0,4304.0,4994,0.4175967062909572
-926309945,141323229#0,9.666726749009491,1.0,11.0,82.0,330.0,775.0,1307.0,1907.0,2442.0,2900.0,3306.0,5001,0.5831277483849863
273644584#0,264338797#0,3.5740591401625275,41.0,251.0,663.0,1220.0,1806.0,2356.0,2850.0,3287.0,3688.0,4036.0,4982,0.5499083903199495
204049387#0,41773063#0,1.8650820073098635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5986651102974602
4858693#0,285197074#0,2.606291691040567,106.0,606.0,1421.0,2291.0,3125.0,3825.0,4266.0,4464.0,4535.0,4570.0,4584,0.9632576125882373
-273827183,22958746,19.7970160674845,1.0,1.0,3.0,33.0,174.0,551.0,1277.0,2077.0,2888.0,3583.0,5001,0.61810494386371
164070452#0,26702701#0,2.8370288342891934,62.0,251.0,368.0,609.0,926.0,1254.0,1557.0,1875.0,2210.0,2612.0,4397,0.9927376444642878
264526650#0,273260698#0,1.38442981772854,2.0,29.0,70.0,114.0,200.0,310.0,393.0,474.0,556.0,608.0,715,0.3946960847445796
997690719,286603676#0,2.023398347408532,1.0,5.0,39.0,79.0,132.0,156.0,176.0,281.0,503.0,672.0,1410,0.5619673581039716
286583306#0,204049387#0,1.70928469487963,23.0,153.0,459.0,918.0,1536.0,2250.0,2847.0,3223.0,3453.0,3589.0,3705,0.5032567876268367
272654787#0,4858693#0,1.9617813908333128,0.0,0.0,51.0,261.0,558.0,994.0,1462.0,2068.0,2457.0,2580.0,2603,0.6478108594838496
204049387#0,164070452#0,1.338416847848079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3672219807730012
-267683121#2,1009239804,5.936788116201889,6.0,26.0,146.0,464.0,1107.0,2099.0,3034.0,3806.0,4287.0,4597.0,5001,0.3680146406335967
45326754,266384990,1.918569143037265,5.0,12.0,62.0,120.0,206.0,317.0,462.0,581.0,740.0,848.0,1036,0.07481949394519422
-164940304#1,288922902#0,0.8333280775738304,2.0,3.0,3.0,4.0,12.0,22.0,35.0,43.0,53.0,64.0,98,0.10363949793149727
47333234#3,-201671810#0,21.39046693558144,28.0,73.0,132.0,237.0,480.0,860.0,1375.0,1916.0,2491.0,3037.0,5001,0.6503571523387154
-52045188#2,338297366#0,6.666641507410386,20.0,164.0,523.0,1179.0,1873.0,2478.0,2978.0,3270.0,3466.0,3615.0,4761,0.17906040150717167
23963458#0,-271462291#2,10.535972550622883,1.0,8.0,93.0,485.0,1218.0,2101.0,3006.0,3698.0,4151.0,4445.0,5001,0.831403116616543
23963458#0,265517063#0,10.10591791543028,1.0,4.0,143.0,865.0,2242.0,3585.0,4421.0,4774.0,4935.0,4979.0,5001,0.6930970598026743
231090808#0,41898159#0,13.53091073386926,1.0,2.0,28.0,248.0,794.0,1588.0,2478.0,3216.0,3820.0,4230.0,5001,0.9490145371443769
171826000,-306799128,1.6439871432492887,40.0,45.0,161.0,292.0,395.0,554.0,700.0,991.0,1055.0,1205.0,2072,0.26011183083502154
183217909#0,164070452#0,2.690291802880555,108.0,401.0,802.0,1292.0,1776.0,2138.0,2428.0,2701.0,2993.0,3231.0,3620,0.8023477104695251
183217909#0,37063199#0,2.1099182375672005,132.0,368.0,633.0,1096.0,1589.0,2173.0,2766.0,3231.0,3518.0,3666.0,3860,0.7194173872648093
190906549#0,22958746,19.910537928482217,1.0,2.0,15.0,120.0,496.0,1151.0,1972.0,2856.0,3619.0,4193.0,5001,0.9374795379509446
-43079541#5,671578063,13.852292861734233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.38473496034420207
-273827183,-201671810#0,23.28977607961096,1.0,1.0,37.0,252.0,717.0,1340.0,2085.0,2889.0,3592.0,4121.0,5001,0.7338428046749437
23118985#0,-926309945,13.006058853128176,1.0,3.0,26.0,115.0,308.0,677.0,1196.0,1822.0,2516.0,3172.0,5001,0.83866053665803
273644584#0,28683825#0,4.22836603978898,34.0,108.0,246.0,488.0,914.0,1512.0,2234.0,2960.0,3570.0,4081.0,5001,0.9322533400248308
168773906#0,286583306#0,2.7742132695147514,72.0,308.0,622.0,936.0,1264.0,1607.0,1928.0,2256.0,2620.0,2973.0,4631,0.9247448715604187
23275822#0,266384990,12.168001411405214,1.0,4.0,49.0,287.0,876.0,1647.0,2438.0,3233.0,3805.0,4261.0,5001,0.8991543367576655
-306799128,279396997,4.090509932679723,17.0,212.0,780.0,1682.0,2653.0,3500.0,4142.0,4535.0,4771.0,4908.0,5001,0.9053716639382037
188280037#0,30644507#0,2.815230683231213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.3913042160576827
171826000,168734365#0,4.095898949193393,22.0,106.0,348.0,812.0,1487.0,2304.0,3115.0,3878.0,4350.0,4643.0,5000,0.9280708421568415
848208117#0,266384990,5.546938443787114,5.0,41.0,189.0,523.0,1070.0,1835.0,2645.0,3375.0,3966.0,4406.0,4979,0.2924885001805757
288922902#0,279394415#0,3.4592306032122524,46.0,263.0,754.0,1437.0,2216.0,2945.0,3520.0,3963.0,4298.0,4553.0,4997,0.5327644799538338
7980203#0,270668145#0,0.4952811821365085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.05033231036917687
44937066#0,277216237,0.699858814409106,4.0,5.0,10.0,23.0,31.0,42.0,49.0,63.0,75.0,86.0,108,0.08081579655072782
266478003#0,28683825#0,2.058173799555702,35.0,73.0,251.0,678.0,1100.0,1601.0,2227.0,2798.0,3233.0,3671.0,4773,0.26887431262256944
171826000,266478003#0,3.890272580276644,82.0,252.0,535.0,890.0,1360.0,1870.0,2358.0,2802.0,3199.0,3580.0,5000,0.5672355094703295
240289096,273644584#0,0.8978026208040251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.13277779448156685
168734365#0,30644507#0,2.4109053861406964,15.0,96.0,325.0,833.0,1593.0,2300.0,2776.0,3060.0,3213.0,3314.0,3442,0.36213374415635696
286801529#0,-183474089#1,4.28603462928967,16.0,158.0,470.0,1114.0,1903.0,2759.0,3422.0,3931.0,4350.0,4607.0,5001,0.7386992644737574
1009239804,24389793#0,5.053053365991678,15.0,97.0,344.0,783.0,1372.0,2045.0,2737.0,3381.0,3904.0,4270.0,5001,0.2614662910555279
270668145#0,168734365#0,3.76544535337098,5.0,46.0,134.0,342.0,723.0,1302.0,2054.0,2822.0,3475.0,3966.0,5001,0.6391671489587796
286583306#0,168773906#0,2.8644694317564263,84.0,303.0,579.0,1239.0,2129.0,2900.0,3530.0,3990.0,4282.0,4477.0,4901,0.9247448715604187
8154591#0,240289096,3.68963520015532,6.0,56.0,339.0,927.0,1792.0,2704.0,3494.0,4078.0,4463.0,4718.0,5001,0.6383419253399649
30644507#0,23249319#0,4.531109182345636,10.0,110.0,451.0,1115.0,2021.0,2932.0,3670.0,4228.0,4613.0,4812.0,5001,0.9380930290111824
25941521#3,671578063,22.00149743643921,1.0,1.0,9.0,59.0,222.0,593.0,1192.0,1990.0,2806.0,3496.0,5001,0.6771265537673399
47333234#3,378108605,19.81158903084484,12.0,47.0,116.0,225.0,451.0,829.0,1350.0,1956.0,2566.0,3219.0,5000,0.5987608954151623
267716685#0,184791186#0,2.691398824316844,93.0,307.0,710.0,1245.0,1869.0,2565.0,3254.0,3860.0,4288.0,4557.0,4919,0.3786511229239095
270668145#0,275209595#0,3.269582803458895,78.0,291.0,590.0,934.0,1347.0,1763.0,2089.0,2470.0,2836.0,3192.0,4978,0.49614242562879907
270442487#0,23963458#0,1.0131795267191308,4.0,6.0,10.0,19.0,19.0,24.0,27.0,29.0,30.0,32.0,32,0.04928225566047968
-374801261#1,168734365#0,2.726627326467141,5.0,107.0,410.0,934.0,1646.0,2396.0,3142.0,3792.0,4251.0,4562.0,4996,0.3837727041235959
48957531#0,-43079541#5,13.135911774259954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.34267625595904505
183217909#0,43061361,0.9640365791723682,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16,0.23307477163227827
188280037#0,171826000,1.2069012793572895,4.0,8.0,18.0,32.0,51.0,68.0,83.0,100.0,107.0,115.0,118,0.17463288194280188
41773063#0,43061361,2.281284226829692,12.0,115.0,462.0,901.0,1334.0,1721.0,2120.0,2553.0,2877.0,3138.0,3501,0.7331343883737377
43061361,997690719,1.3114665982322986,0.0,0.0,88.0,423.0,992.0,1586.0,2103.0,2474.0,2675.0,2793.0,2903,0.31556492127914865
24492702#0,286583306#0,1.7572439889386218,49.0,278.0,593.0,952.0,1364.0,1645.0,1867.0,2102.0,2319.0,2499.0,3378,0.5174980724587923
184791186#0,171826000,1.6780052197120998,43.0,258.0,715.0,1296.0,2007.0,2643.0,3120.0,3508.0,3820.0,4038.0,4244,0.23204092957993433
7980203#0,-117421469#1,5.262341807736671,9.0,58.0,182.0,425.0,754.0,1179.0,1607.0,2134.0,2680.0,3218.0,5001,0.8277952291408169
171826000,-183474089#1,2.141055732886639,6.0,66.0,221.0,544.0,949.0,1474.0,2023.0,2537.0,2980.0,3340.0,4655,0.2631450785437584
375779410#0,-273827183,10.391483745248006,1.0,26.0,206.0,731.0,1497.0,2458.0,3289.0,3927.0,4371.0,4656.0,5001,0.2595876726357204
-140425776,263347690#0,1.0090809513017465,15.0,25.0,29.0,42.0,45.0,66.0,66.0,66.0,76.0,84.0,84,0.03351526153323978
-24643657,190906549#0,17.794393404346916,1.0,15.0,93.0,296.0,827.0,1523.0,2287.0,3069.0,3673.0,4161.0,5001,0.5611225306509766
-264517782#1,275262133,4.368216353115607,57.0,247.0,503.0,815.0,1218.0,1588.0,1934.0,2252.0,2542.0,2772.0,4864,0.22637996677161293
286801529#0,264325836#0,2.087910707702191,142.0,469.0,1077.0,1690.0,2324.0,2944.0,3475.0,3870.0,4159.0,4358.0,4641,0.2659289183110756
188280037#0,240289096,3.578599767516401,5.0,80.0,312.0,822.0,1555.0,2435.0,3257.0,3873.0,4368.0,4685.0,5001,0.5920370557158354
23429698#0,23963458#0,6.824857195793553,1.0,2.0,14.0,69.0,204.0,471.0,821.0,1214.0,1740.0,2290.0,5001,0.4051025387752728
-397316553#1,-140425776,7.438386202485472,2.0,11.0,63.0,250.0,639.0,1402.0,2299.0,3182.0,3851.0,4329.0,5001,0.40928590983826507
23249319#0,288922902#0,3.001101375573267,26.0,150.0,397.0,882.0,1510.0,2201.0,2888.0,3512.0,4005.0,4376.0,5000,0.40285742492365156
273909489#0,171826000,0.6048715786135748,4.0,5.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8,0.08590277474437401
-117421469#1,273644584#0,2.279465432154027,157.0,750.0,1454.0,2259.0,2949.0,3436.0,3762.0,3929.0,4036.0,4092.0,4136,0.2891912332898098
4858693#0,247982359#1,2.461753293995124,92.0,367.0,982.0,1745.0,2519.0,3097.0,3435.0,3604.0,3673.0,3715.0,3739,0.9515973731163623
44937066#0,30644507#0,2.123823170514452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.25794245184427445
-397316553#1,202050743,9.179647483660094,2.0,65.0,597.0,1830.0,3090.0,3967.0,4465.0,4733.0,4871.0,4930.0,5001,0.5514128894318967
273644584#0,184791186#0,2.8096016250287827,50.0,338.0,935.0,1894.0,2889.0,3715.0,4314.0,4650.0,4826.0,4928.0,4999,0.40185121359713616
252418522#0,273644584#0,4.8769770071552525,30.0,176.0,619.0,1299.0,2096.0,2902.0,3645.0,4209.0,4573.0,4777.0,5001,0.8401601663242817
27938300#0,-40012050#1,2.205947084228421,239.0,633.0,1089.0,1602.0,2221.0,2978.0,3543.0,3817.0,3938.0,4009.0,4111,0.6728445067246355
24233256#0,265517063#0,6.36762622395399,28.0,365.0,1193.0,2227.0,3280.0,3986.0,4421.0,4690.0,4835.0,4917.0,5001,0.3598354162430148
-267683121#2,45326754,10.899137694253168,1.0,7.0,65.0,269.0,692.0,1290.0,2066.0,2839.0,3573.0,4104.0,5001,0.6680727779318557
168773907#0,26702701#0,2.7616374265695605,12.0,99.0,343.0,655.0,1016.0,1470.0,2029.0,2539.0,2968.0,3313.0,4290,0.9170147511954222
270442487#0,-24599250#1,11.774900016383068,1.0,2.0,8.0,63.0,306.0,800.0,1449.0,2135.0,2715.0,3256.0,5001,0.7352046244421727
8154591#0,264325836#0,4.864643683620527,5.0,55.0,216.0,661.0,1377.0,2266.0,3158.0,3871.0,4380.0,4683.0,5001,0.8605547509900809
41773063#0,204049387#0,1.8396413433717045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5986651102974602
24233256#0,-271462291#2,4.150310249061058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.2215293594291461
279396997,275209595#0,3.9048200724811872,8.0,32.0,119.0,293.0,632.0,1235.0,1982.0,2768.0,3496.0,4079.0,5001,0.7711360884823552
-160615594#1,168734385#0,1.9912225270459896,54.0,493.0,1355.0,2058.0,2688.0,3242.0,3646.0,3829.0,3936.0,3992.0,4042,0.9298424870252264
26702701#0,37063199#0,1.727103017410153,21.0,64.0,147.0,297.0,495.0,742.0,965.0,1150.0,1321.0,1437.0,1855,0.5290274532700471
-5110309#2,997690719,2.433627327541199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.891158053223496
353018598,-201671810#0,15.104465292377778,1.0,10.0,78.0,283.0,841.0,1707.0,2615.0,3412.0,4005.0,4419.0,5001,0.44679810203683545
164070452#0,-23729238#2,2.797050918080408,120.0,396.0,708.0,1096.0,1445.0,1760.0,2170.0,2613.0,3065.0,3552.0,4546,0.9634474041700182
1009239804,202050743,7.17212268042621,20.0,144.0,444.0,893.0,1497.0,2099.0,2744.0,3400.0,3946.0,4334.0,5001,0.38435843377935486
-264517782#1,202050743,10.977463357385806,1.0,9.0,90.0,463.0,1122.0,1894.0,2645.0,3259.0,3740.0,4117.0,5001,0.6851544751794462
168734385#0,400738632#0,2.066558594164822,156.0,657.0,1590.0,2718.0,3601.0,3999.0,4233.0,4427.0,4562.0,4636.0,4666,0.7143512120380635
7980203#0,279394415#0,4.504280485563678,5.0,63.0,252.0,685.0,1340.0,2110.0,2932.0,3659.0,4168.0,4501.0,5001,0.8246835166346272
274977514#0,-160615594#1,1.7091505311137185,5.0,15.0,69.0,163.0,335.0,490.0,646.0,749.0,814.0,882.0,1160,0.4935138189485363
23249319#0,-117421469#1,4.452098725143829,21.0,131.0,340.0,782.0,1373.0,2131.0,2866.0,3530.0,4010.0,4373.0,5001,0.7168568408979586
274794949,168734385#0,2.037845400967511,0.0,0.0,15.0,495.0,1357.0,2300.0,3261.0,3985.0,4374.0,4580.0,4766,0.708654447414544
-160615594#1,164070452#0,2.0125980128895646,15.0,156.0,449.0,1166.0,2031.0,2775.0,3443.0,3868.0,4034.0,4095.0,4107,0.6230084939927066
-183706085#2,23249319#0,4.809493715371623,13.0,87.0,236.0,545.0,1001.0,1570.0,2212.0,2839.0,3395.0,3853.0,5001,0.8839033520433702
-93470258#6,-52045188#2,8.498911721588092,5.0,61.0,246.0,641.0,1220.0,1941.0,2641.0,3349.0,3961.0,4405.0,5001,0.23535142075619123
-23729238#2,183217909#0,0.834070441757115,0.0,0.0,4.0,12.0,16.0,16.0,16.0,16.0,16.0,16.0,16,0.16109969370049268
353018598,-218777681#1,4.730835400978302,25.0,129.0,349.0,732.0,1295.0,1897.0,2537.0,3115.0,3609.0,3984.0,4966,0.12839896668735026
575296778#2,47333234#3,19.196609544206787,1.0,1.0,5.0,53.0,232.0,686.0,1449.0,2302.0,3154.0,3832.0,5001,0.6236550621233331
279394415#0,240289096,0.6074879857727874,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,0.07444777354682082
171826000,277313731#0,3.309054585477878,18.0,107.0,365.0,831.0,1508.0,2252.0,3062.0,3761.0,4288.0,4645.0,4998,0.4685576276800589
285197074#0,182821974,0.6309439874480743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.15339425056180817
