origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
133750975-AddedOffRampEdge,29072306#0,2.2673102755242995,4.0,18.0,44.0,78.0,102.0,114.0,119.0,121.0,121.0,121.0,121
-674283386#4,28235870,2.519570148203758,11.0,79.0,251.0,714.0,1633.0,2856.0,4006.0,4872.0,5456.0,5827.0,6229
29189372#0,885044010#0,6.251804885044757,28.0,184.0,668.0,1614.0,3084.0,5038.0,7001.0,8779.0,10335.0,11537.0,14996
91873559#0,-29072306#1,3.813497164506805,231.0,1276.0,3233.0,5585.0,7842.0,9861.0,11187.0,11853.0,12073.0,12155.0,12200
-42246096,-431300057#1,1.8485222964790404,2.0,11.0,19.0,32.0,42.0,50.0,52.0,52.0,52.0,52.0,52
309769927,503405666,4.430705598286725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
179311986,-638029791,9.118278938850803,37.0,293.0,975.0,1915.0,2865.0,3834.0,5190.0,6884.0,8833.0,10811.0,14995
25314977,133750975,2.258625540759152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
26682439,348439788#0,4.384419651643399,20.0,103.0,195.0,536.0,1828.0,2908.0,3645.0,4666.0,5215.0,5388.0,5464
29383539,-28558435#2,4.557448827966147,252.0,1307.0,3104.0,4939.0,6873.0,8858.0,10578.0,11917.0,12874.0,13666.0,14994
-305689934#1,-25164950#1,12.185787774749071,1.0,31.0,234.0,736.0,1562.0,2548.0,3746.0,5036.0,6439.0,7941.0,15001
29189452#0-AddedOffRampEdge,39021612#4,1.458758714216997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-168436709,348439788#0,4.149555565755347,522.0,1118.0,2352.0,3615.0,4236.0,4870.0,5394.0,5701.0,5872.0,5913.0,5929
29420593#5,589896785,4.473599624390059,153.0,772.0,1855.0,3282.0,4931.0,6529.0,7791.0,8592.0,9205.0,9619.0,10413
-181200679#3,749785893,1.2724598064803214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-29072312#1,50414721#2,1.474766327725824,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
25334431,348439788#0,13.867569637797224,3.0,77.0,593.0,1866.0,3943.0,6191.0,8185.0,9962.0,11526.0,12787.0,15001
181200686#0-AddedOnRampEdge,-25334554,4.478222277096691,14.0,16.0,34.0,169.0,422.0,1141.0,2323.0,3759.0,5171.0,6367.0,8955
184612844,431300063#5,2.055062575106279,5.0,7.0,34.0,156.0,424.0,800.0,1126.0,1331.0,1435.0,1478.0,1501
80681901,-29072306#1,5.1448780520911,149.0,1077.0,3078.0,5364.0,7895.0,10117.0,11777.0,12946.0,13747.0,14221.0,14673
194383262#3,-190735673#3,12.713047547854174,2.0,52.0,547.0,1812.0,3597.0,5509.0,7301.0,8848.0,10179.0,11162.0,15001
25334371#0,27717592#1,10.572124551992124,9.0,226.0,955.0,2258.0,3899.0,5635.0,7355.0,8964.0,10396.0,11482.0,15001
25315120#0,280808409#1,1.927356024494322,0.0,0.0,0.0,74.0,324.0,589.0,766.0,839.0,987.0,1168.0,1307
555811601#2,-29072306#1,4.22923901380771,456.0,2124.0,4304.0,6507.0,8350.0,9604.0,10393.0,10826.0,11076.0,11185.0,11300
-29072306#1,24880945#0,8.381184188062969,398.0,1722.0,3707.0,5713.0,7406.0,8796.0,9801.0,10509.0,11047.0,11460.0,14969
-1016691515#2,25026462#5,1.261099640449042,3.0,4.0,12.0,19.0,39.0,55.0,85.0,112.0,137.0,151.0,175
689084940#2,25026500#0,1.5434675624927576,10.0,36.0,87.0,165.0,245.0,321.0,404.0,463.0,513.0,554.0,608
-637497274#1,172556868#0,1.6217243147152702,7.0,18.0,62.0,142.0,283.0,486.0,728.0,1007.0,1265.0,1425.0,1634
-555811601#0,27023046,1.3313958508051411,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,670
30095664-AddedOnRampEdge,25334433#0,1.727137646936164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
599226364,30092807#4,1.900889812236348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1081066600#7,633286107#1,5.928173880243113,97.0,537.0,2011.0,3826.0,5765.0,7498.0,8874.0,10003.0,10867.0,11607.0,13762
205385764#0,-202760039#1,1.376394091923315,3.0,13.0,15.0,18.0,24.0,24.0,24.0,24.0,24.0,24.0,24
319752149#0,411451801#6,3.623990432660922,193.0,1241.0,3249.0,5682.0,7779.0,9321.0,10341.0,10927.0,11269.0,11475.0,11689
26682439,348439788#0,4.384419651643399,20.0,99.0,188.0,522.0,1891.0,2929.0,3663.0,4645.0,5272.0,5474.0,5534
53512268#0,-25314493#2,3.562599253751587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
599226364,92413093,1.944594801178177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
14625197#0,8055217#3,2.1616509160596573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-42246096,-208249143#1,6.487852617033695,168.0,1096.0,3341.0,6072.0,8586.0,10507.0,11983.0,12918.0,13508.0,13797.0,13958
503405675#0,-101362555,9.662777762902152,84.0,734.0,1506.0,2370.0,3523.0,5015.0,6952.0,8959.0,10848.0,12414.0,15001
29189452#0,-542317100#2,2.0268715164029483,6.0,6.0,26.0,72.0,105.0,149.0,241.0,374.0,542.0,689.0,3125
29395125#7,8055217#3,13.57590045854906,14.0,209.0,1187.0,3847.0,7523.0,10475.0,12317.0,13458.0,14129.0,14548.0,15001
-42246096,28235863#3,5.74327143705109,291.0,941.0,2127.0,3712.0,5484.0,7154.0,8642.0,9876.0,10933.0,11823.0,14492
-271891965#1,309769499,1.7237678449268388,4.0,4.0,8.0,10.0,12.0,24.0,34.0,52.0,70.0,80.0,4668
843932181#0,224109233,2.22902414953183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25340719#0,29395125#6,4.5977458189514575,18.0,18.0,18.0,18.0,18.0,265.0,265.0,265.0,956.0,1688.0,1688
1123718185,8055217#3,5.079628405958555,297.0,1803.0,3937.0,5861.0,7446.0,8722.0,9621.0,10216.0,10528.0,10702.0,10822
30453877,42784304#0,6.038372555391402,432.0,1524.0,3275.0,5556.0,7857.0,10095.0,12022.0,13376.0,14199.0,14614.0,14882
42567976#0,42679013#0,1.6609365394769815,35.0,146.0,236.0,293.0,364.0,404.0,423.0,425.0,425.0,425.0,425
-674283386#4,-42246096,3.854631219220912,98.0,469.0,1899.0,4079.0,5777.0,7222.0,7859.0,8141.0,8236.0,8287.0,8303
-29072312#1,24854643#0,4.060827934644133,310.0,1536.0,2850.0,4738.0,5941.0,7001.0,7912.0,8782.0,9222.0,9540.0,9726
-43138034#1,-29072306#1,4.339163074396409,44.0,93.0,273.0,906.0,2148.0,3605.0,5102.0,6457.0,7728.0,8819.0,10769
25315120#0,-42677846#4,5.313348497414537,262.0,1479.0,3434.0,5891.0,8558.0,11116.0,12991.0,14099.0,14630.0,14859.0,14989
42679013#0,-42859813#4,1.7933728816093195,27.0,198.0,763.0,1691.0,2711.0,3469.0,3872.0,4122.0,4235.0,4255.0,4260
-154019779,-582373787#2,1.4415239047990511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
555811601#0,23005144#0,1.3314842530419673,8.0,27.0,63.0,115.0,174.0,227.0,280.0,344.0,399.0,462.0,539
642888620#0,420074401#0,3.03018688157724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
42665089,27607962,1.7919597597085106,9.0,13.0,33.0,62.0,94.0,132.0,250.0,376.0,523.0,740.0,2736
814268315#1,27623929#2,4.373740495073011,146.0,531.0,1311.0,2541.0,4609.0,6794.0,9052.0,10905.0,12178.0,12922.0,13784
29189453,172155489#2,3.111525039955437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
30095664-AddedOnRampEdge,133750975,1.8127573412219025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-97671009,-964072142,2.6173461896445334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
561074654#0,42679013#1,3.146298790616178,4.0,18.0,50.0,174.0,443.0,848.0,1156.0,1189.0,1194.0,1194.0,1194
630280790,27623929#2,3.204945534851994,14.0,60.0,113.0,212.0,538.0,1252.0,2254.0,3350.0,4275.0,5005.0,6614
42246104#1-AddedOnRampEdge,-29072306#1,4.567115287460012,110.0,343.0,959.0,2405.0,4546.0,6802.0,8687.0,10247.0,11335.0,12099.0,12802
30092807#2,4414036#0-AddedOffRampEdge,5.280328678178302,91.0,510.0,1407.0,2791.0,4535.0,6396.0,8175.0,9665.0,10893.0,11781.0,14086
29072305,50414586#0,1.7246393338086612,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
-649136602,29072306#0,4.653985447688246,39.0,79.0,260.0,746.0,1819.0,3535.0,5382.0,7095.0,8272.0,9090.0,10057
1055602778,-256482763,2.9123930673876943,0.0,16.0,209.0,637.0,1707.0,3310.0,4120.0,4392.0,4448.0,4452.0,4452
154797088#8,843932181#0,2.124960379741129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1086865539,-30270857#2,3.5077644118508675,595.0,3294.0,6422.0,8793.0,10616.0,11775.0,12220.0,12385.0,12465.0,12530.0,12564
-1050955556#0,159918200#0,1.6184111890381851,6.0,11.0,45.0,114.0,297.0,676.0,1387.0,2080.0,2713.0,3198.0,3912
-168436709,348439788#0,4.149555565755347,504.0,1103.0,2366.0,3631.0,4232.0,4799.0,5322.0,5597.0,5748.0,5772.0,5784
1107848392#0,24613005#0,1.6964211794139237,62.0,321.0,675.0,1324.0,2154.0,3145.0,4100.0,4794.0,5550.0,6148.0,7496
734002870#0,-29072306#1,1.6383690121813024,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
653793852,8055217#3,5.132651920173831,181.0,701.0,1748.0,3013.0,4169.0,5460.0,6877.0,7918.0,8500.0,8765.0,9077
190735673#0,-582373787#2,1.9346614219811924,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8
612989581#0,-615563686#6,2.1935845853813776,9.0,20.0,58.0,309.0,752.0,1256.0,1620.0,1928.0,2219.0,2491.0,2916
-582375612#2,8055217#3,3.140690253982986,16.0,56.0,174.0,309.0,431.0,716.0,1009.0,1321.0,1459.0,1478.0,1479
8055051#10,425366256,2.25261192487331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
968723596#0,203939994#2,9.502051829722268,9.0,172.0,824.0,2000.0,3657.0,5539.0,7639.0,9644.0,11421.0,12806.0,15001
734002870#0,28235863#0,2.54773469536364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
118988212#0-AddedOffRampEdge,636648238#1,13.997307780245768,3.0,63.0,398.0,1290.0,2869.0,4783.0,6841.0,8742.0,10318.0,11660.0,15001
29189452#0,128984786#0,2.189873170485581,4.0,14.0,44.0,72.0,143.0,197.0,245.0,315.0,414.0,532.0,1562
158489004#0,-377713148#2,1.699730472268886,5.0,11.0,69.0,296.0,791.0,1337.0,1701.0,1874.0,1954.0,1970.0,1976
26942760,27623929#2-AddedOnRampEdge,3.235965552045565,20.0,100.0,228.0,515.0,948.0,1446.0,2022.0,2853.0,3864.0,5031.0,8186
555811599#0,24305096,2.135343474845922,2.0,3.0,6.0,11.0,63.0,130.0,276.0,474.0,773.0,1106.0,6717
25314977,27624411,4.361603407883651,0.0,0.0,19.0,858.0,2763.0,5351.0,7581.0,9076.0,9845.0,10103.0,10184
26682439,27204452#0,2.073017950585846,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6
-168436709,309769500#0,10.324437779851754,19.0,297.0,1485.0,3702.0,6390.0,8871.0,10939.0,12498.0,13473.0,14169.0,15001
30095664,25314487#4,1.6153356734371365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-44779234#4,-658421304,1.997660190035794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
42567976#0,91873559#2,1.7991177944420749,422.0,1944.0,3945.0,5603.0,6697.0,7359.0,7654.0,7743.0,7779.0,7787.0,7790
348439788#0,-194210642#14,1.9796381406505987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
26844010#0,-27203168#7,2.978516110352225,528.0,2239.0,4073.0,5537.0,6414.0,6801.0,6967.0,7018.0,7028.0,7034.0,7034
-43138036#3,352158883#4,4.144465565564737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
30453877,-25314493#2,1.9023808458144875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-582373785#4,-190735673#3,2.0908144576698384,9.0,42.0,119.0,232.0,343.0,457.0,585.0,680.0,727.0,761.0,778
199728993#0,25342655#0,3.270683003015084,0.0,28.0,406.0,1321.0,2461.0,4090.0,5639.0,7053.0,8299.0,9283.0,11552
4414036#0-AddedOffRampEdge,199164047#3,1.7304621877036792,6.0,18.0,35.0,81.0,158.0,265.0,377.0,466.0,520.0,529.0,529
454908619,-28170096#1,1.4825298021884927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-304204464#2,28837067#0,1.424738613423806,18.0,62.0,130.0,202.0,281.0,352.0,396.0,430.0,447.0,449.0,449
29189452#0,27647148#0,1.7911948130478326,2.0,3.0,4.0,13.0,19.0,22.0,24.0,37.0,52.0,74.0,650
30453877,-168436709,13.189762311946051,26.0,502.0,1921.0,4037.0,6492.0,8954.0,11057.0,12791.0,13850.0,14469.0,15001
-705782699#0,-571195848#3,5.281546004479947,608.0,1960.0,3424.0,4822.0,6431.0,8415.0,10442.0,12117.0,13329.0,14094.0,14924
1081066600#2,319752146#3,1.7598841630464126,4.0,4.0,13.0,48.0,106.0,150.0,216.0,319.0,481.0,624.0,1923
954217028,172421027#2,1.1759327472306935,16.0,54.0,104.0,164.0,222.0,285.0,367.0,430.0,477.0,497.0,504
-235605364#2,-159915382,2.00396504258827,1.0,2.0,4.0,6.0,7.0,10.0,17.0,28.0,47.0,69.0,1141
-389752336,44779234#5,1.618530865672992,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
8233804#0,-652731596#2,4.663834119266308,132.0,889.0,2389.0,4024.0,5623.0,7278.0,8902.0,10318.0,11596.0,12598.0,14999
-162228161,42679977#0,1.207051972255576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
42665089,765685613#0,1.7151429573018786,8.0,21.0,121.0,258.0,469.0,917.0,1415.0,1755.0,2172.0,2387.0,3064
28534337,42679977#1,1.483108994591564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-28838375,159918179#0,2.684370101433325,40.0,238.0,810.0,1867.0,3511.0,5370.0,7166.0,8683.0,9893.0,10694.0,11787
352150498#0,-81114188#2,1.81271703254085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
204521193,420074401#0,1.4567518306335974,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8
29189372#0,-24854755#0,7.035582829259925,192.0,553.0,1102.0,1975.0,3269.0,4802.0,6317.0,7615.0,8740.0,9762.0,14808
-571195848#1,27647149#0,3.574635923561305,349.0,2441.0,6137.0,8901.0,10398.0,11470.0,12194.0,12614.0,12830.0,12915.0,12955
208249143#0,-184276190#0,1.874427185457552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29189372#0,-28905429,3.661669430582313,235.0,1384.0,3537.0,6065.0,8136.0,9534.0,10376.0,10792.0,10964.0,11010.0,11046
995737451,535484751#0,1.597692106870107,24.0,40.0,114.0,178.0,275.0,378.0,599.0,825.0,1041.0,1302.0,2640
154019779,-27022471#0,2.6639341674578394,0.0,10.0,118.0,282.0,343.0,506.0,755.0,839.0,839.0,839.0,839
-24977817#4,179311986,2.91900886791207,0.0,1.0,4.0,9.0,46.0,137.0,139.0,142.0,144.0,146.0,377
1016691514#0,-43138033#0,1.553672169655658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
309769500#1,27607962,1.814939748632304,5.0,12.0,16.0,36.0,57.0,77.0,107.0,140.0,229.0,337.0,2733
-465272566#1,548944009#1,2.1426096949463505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
561074654#0,42679013#1,3.146298790616178,4.0,17.0,47.0,175.0,448.0,844.0,1172.0,1212.0,1217.0,1217.0,1217
1124431849,-25334431,3.595926432541757,42.0,208.0,486.0,1202.0,2263.0,3442.0,4577.0,5553.0,6325.0,6841.0,7807
190735669,449435845#0,2.820957785065028,0.0,39.0,469.0,1718.0,2952.0,3376.0,3444.0,3458.0,3459.0,3459.0,3459
42679013#0,1097962018#0,2.984905633800397,276.0,2213.0,5309.0,8146.0,10128.0,11285.0,11782.0,11962.0,12017.0,12032.0,12036
29189452#0,-352150488#5,1.5801747398991737,4.0,19.0,40.0,65.0,92.0,132.0,149.0,168.0,173.0,174.0,175
42665089,25315120#0,3.321218544387962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-465272566#1,22926858#7,1.9780816412121456,2.0,3.0,4.0,8.0,17.0,32.0,51.0,81.0,111.0,156.0,429
431300063#7,8055217#3,4.603829134199518,48.0,148.0,177.0,314.0,390.0,551.0,719.0,853.0,989.0,1063.0,1350
154797088#7,128984786#0,10.364714305450542,33.0,180.0,569.0,1125.0,1980.0,3097.0,4495.0,5986.0,7401.0,8577.0,15001
-654461382#1,-168436709,4.550546276468,478.0,2733.0,5972.0,8744.0,10791.0,12301.0,13424.0,14185.0,14598.0,14799.0,14938
-28170096#1,636648238#1,1.3399959769743617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25315120#0,-154816260#8,7.020194691926228,482.0,2882.0,6198.0,9271.0,11722.0,13311.0,14198.0,14653.0,14845.0,14951.0,15001
30095664-AddedOnRampEdge,-25314493#2,1.6625972194894691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-27366829#10,23714297#0,1.8903986298560227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-23414715#1,24854755#1,1.9342527450079583,3.0,8.0,31.0,131.0,394.0,817.0,1256.0,1566.0,1721.0,1793.0,1825
26682439,348439788#0,4.384419651643399,20.0,100.0,185.0,503.0,1901.0,2917.0,3628.0,4640.0,5211.0,5394.0,5473
42246097-AddedOnRampEdge,-29072306#1,4.259602033253462,59.0,223.0,1076.0,2820.0,4999.0,6945.0,8294.0,9070.0,9389.0,9494.0,9518
42680549#0,-561074654#3,1.2160045917964954,31.0,201.0,512.0,993.0,1612.0,2249.0,2808.0,3346.0,3840.0,4223.0,5759
30095664,-168436709,12.689103169839491,20.0,432.0,1729.0,3757.0,6175.0,8603.0,10659.0,12332.0,13560.0,14344.0,15001
630280787,27623929#2-AddedOnRampEdge,3.24098050402262,15.0,66.0,127.0,234.0,594.0,1366.0,2342.0,3331.0,4276.0,5070.0,7899
29189453,-154019779,4.00407717196446,197.0,1058.0,2699.0,4770.0,6896.0,8596.0,9871.0,10703.0,11143.0,11336.0,11433
29189452#1,-166524695#1,6.953644031685123,11.0,169.0,721.0,2040.0,3785.0,5738.0,7793.0,9635.0,11201.0,12450.0,14996
25195319#0,31286218,2.209023621634429,101.0,361.0,883.0,1475.0,2028.0,2863.0,3811.0,4897.0,6027.0,7025.0,12189
29072313#0,29190434,2.787637420154088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
705728921#0,-27366829#8,3.1456198797224424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
26682439,602994941,4.350405391492735,75.0,622.0,1639.0,2414.0,3108.0,4723.0,6169.0,7279.0,8200.0,9097.0,10361
-443057093,8273532#1,1.864634771780736,4.0,4.0,22.0,52.0,85.0,161.0,240.0,311.0,404.0,502.0,801
-43138036#3,-29072306#1,4.825260114547819,53.0,129.0,427.0,1220.0,2716.0,4457.0,6192.0,7741.0,9060.0,10115.0,12250
30453877,27623929#2-AddedOnRampEdge,4.589214498211526,0.0,0.0,1.0,67.0,248.0,890.0,2297.0,4183.0,5811.0,6857.0,7587
185717982#11,-264908265,4.028279931378556,210.0,517.0,1471.0,2436.0,3532.0,4558.0,5046.0,5313.0,5480.0,5653.0,10800
-26965245#2,29189450,1.8520358088189943,2.0,7.0,9.0,19.0,20.0,32.0,53.0,99.0,145.0,197.0,1726
30453877,-288211979#3,9.1760959471991,383.0,1513.0,3118.0,4832.0,6682.0,8352.0,9728.0,10748.0,11451.0,12037.0,14749
30453877,-27366829#8,2.017699924126392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25315120#0,25006693#0,1.742721780005828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29420593#4,-305727653,6.108550805305777,147.0,1272.0,3472.0,5811.0,7864.0,9623.0,11195.0,12406.0,13237.0,13825.0,15000
734002870#0,24854722#0,5.827999914129486,142.0,531.0,1051.0,1759.0,2816.0,4618.0,6585.0,8515.0,10088.0,11345.0,13386
638029805,29420738#3,1.505182297150158,5.0,11.0,25.0,74.0,139.0,248.0,373.0,540.0,700.0,836.0,1361
-25006693#9,80678300#0,3.777826487254517,90.0,435.0,939.0,1641.0,2509.0,3474.0,4593.0,5772.0,6966.0,8199.0,13906
23332383#0,172423267#0,1.3538283428058973,11.0,29.0,45.0,54.0,60.0,68.0,87.0,106.0,110.0,115.0,119
-465272566#1,280808419#0,1.9416656592193644,2.0,3.0,4.0,8.0,17.0,32.0,52.0,81.0,113.0,158.0,429
30095664-AddedOnRampEdge,92138570,3.4079677327343574,0.0,0.0,0.0,1.0,31.0,122.0,263.0,729.0,1382.0,2202.0,3937
29189452#0,30270857#0,2.0898088479241284,6.0,6.0,31.0,89.0,133.0,231.0,398.0,597.0,800.0,1009.0,2800
642888651,27623929#2-AddedOnRampEdge,1.4202828577181137,8.0,12.0,29.0,66.0,100.0,148.0,184.0,214.0,226.0,231.0,232
-555811607#5,630904971,2.3303339805216536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
1081066600#2,319752146#3,1.7598841630464126,4.0,4.0,13.0,46.0,103.0,143.0,207.0,307.0,469.0,610.0,1906
-28838374#1,-28557873#3,2.36748829403558,13.0,88.0,265.0,591.0,1035.0,1406.0,1721.0,1883.0,1945.0,1965.0,1965
42679935,42679013#1,2.9839899174648465,1.0,1.0,1.0,1.0,5.0,34.0,148.0,524.0,815.0,988.0,993
31302799#0,25162697#0,2.9513759077662463,152.0,699.0,1604.0,2972.0,4712.0,6527.0,8301.0,9824.0,11083.0,12056.0,14692
25314977,-465272566#1,2.1614017692972443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
30250793#2,-29072306#1,4.110181217973145,438.0,1876.0,4163.0,6983.0,9222.0,10640.0,11533.0,12019.0,12263.0,12375.0,12445
27587401#1,-168436709,10.775385112263832,1.0,115.0,854.0,2797.0,5583.0,8405.0,10807.0,12584.0,13699.0,14292.0,15001
26682439,25162673#0,9.86726749973257,19.0,483.0,2496.0,5645.0,8431.0,10601.0,12173.0,13220.0,13894.0,14367.0,15001
-380272839#5,-614451708,3.369818027151778,20.0,43.0,126.0,335.0,662.0,995.0,1232.0,1408.0,1541.0,1619.0,1659
29189452#0-AddedOffRampEdge,28905429,3.9668110479363614,156.0,923.0,2528.0,4817.0,7207.0,9233.0,10625.0,11390.0,11766.0,11892.0,11960
30453877,158489004#0,7.416728860585048,252.0,815.0,1837.0,3163.0,4779.0,6557.0,8122.0,9705.0,11102.0,12195.0,14395
25314487#0,27623929#2-AddedOnRampEdge,2.941384020187267,27.0,156.0,285.0,478.0,1161.0,2124.0,2940.0,3280.0,3362.0,3370.0,3371
29189452#1,-154797088#4,10.995210758319075,37.0,321.0,1107.0,2390.0,4017.0,5665.0,7280.0,8629.0,9828.0,10796.0,15001
29189452#0-AddedOffRampEdge,-319752146#1,1.967399508910877,6.0,6.0,32.0,100.0,152.0,218.0,326.0,507.0,712.0,844.0,2567
4414036#0,8055217#3,3.84078875157038,8.0,20.0,28.0,29.0,38.0,38.0,38.0,38.0,38.0,38.0,38
599226364,24854736#0,5.781611394534861,157.0,550.0,1137.0,1882.0,3108.0,5021.0,7107.0,9005.0,10450.0,11538.0,13401
29189372#0,27588385#0,2.033098383754039,3.0,13.0,43.0,80.0,126.0,174.0,255.0,399.0,564.0,763.0,2263
180715197,91875266,10.779680393148974,7.0,224.0,1237.0,3198.0,5581.0,7850.0,9865.0,11650.0,12999.0,13902.0,15001
-572050251#3,42861873,6.5917000259099465,166.0,885.0,2161.0,3730.0,5561.0,7665.0,9769.0,11655.0,13020.0,13900.0,14994
26682439,8055446#1,11.89934123755778,4.0,114.0,804.0,2728.0,5581.0,8666.0,11169.0,12889.0,13906.0,14490.0,15001
632326967,-411451801#1,12.515224987901634,1.0,25.0,357.0,1462.0,3192.0,4986.0,6757.0,8350.0,9587.0,10664.0,15001
29189452#0-AddedOffRampEdge,-80678285#1,6.01307408526157,71.0,360.0,941.0,1934.0,3089.0,4471.0,5928.0,7559.0,9097.0,10476.0,14973
26682439,348439788#0,4.384419651643399,20.0,103.0,193.0,534.0,1910.0,2913.0,3655.0,4608.0,5183.0,5394.0,5461
42246097,228934220,1.5443079074590884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
118988212#0-AddedOffRampEdge,280808419#0,4.469677129788197,278.0,1204.0,2443.0,3561.0,4647.0,5919.0,7205.0,8561.0,9916.0,11289.0,14552
91875266,-168436709,10.7589500825745,3.0,109.0,852.0,2791.0,5528.0,8355.0,10731.0,12469.0,13543.0,14233.0,15001
-81362447#0,666903889#7,1.8027260598540875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29189453,352158878#8,1.6694857608205351,40.0,169.0,324.0,503.0,873.0,1282.0,1451.0,1697.0,1858.0,1917.0,1984
28837097,24652541#4,2.586137748771907,87.0,525.0,1454.0,3153.0,5013.0,6944.0,8696.0,9985.0,11050.0,11792.0,12880
29189452#0-AddedOffRampEdge,42246104#1-AddedOnRampEdge,6.851752157792577,129.0,510.0,1195.0,1985.0,2963.0,3959.0,4907.0,5742.0,6594.0,7482.0,14552
27588046#0,-25315120#1,3.3461595681408816,119.0,815.0,1979.0,3351.0,4803.0,6020.0,6802.0,7209.0,7358.0,7416.0,7450
224928151#3,555811601#0,10.389755653549743,8.0,107.0,424.0,1149.0,2399.0,4086.0,5868.0,7477.0,8944.0,10197.0,15001
43138035#0,24880669,1.5468324013661805,7.0,16.0,22.0,26.0,59.0,127.0,198.0,257.0,276.0,277.0,277
-27291005#6,5635098#1,2.4793686758460223,4.0,20.0,57.0,99.0,138.0,181.0,243.0,326.0,428.0,513.0,669
-25196719#6,29189450,2.125802100460301,12.0,39.0,109.0,258.0,466.0,675.0,796.0,1055.0,1395.0,1858.0,3794
