origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths,theta
273644584#0,44937066#0,2.41931814006768,165.0,889.0,2012.0,3479.0,5020.0,6446.0,7662.0,8516.0,9095.0,9482.0,9771,0.3258974970208605
848208117#0,53821087#0,12.462506303039548,1.0,2.0,27.0,218.0,801.0,1793.0,3097.0,4586.0,6007.0,7255.0,10001,0.9933230920478906
274794949,24492702#0,1.8373676286446208,0.0,0.0,0.0,58.0,501.0,1525.0,3069.0,4768.0,6230.0,7132.0,8741,0.6144861243735226
240289096,188280037#0,3.5947652864570188,38.0,291.0,1021.0,2195.0,3749.0,5353.0,6807.0,7919.0,8726.0,9260.0,10001,0.5920370557158354
-271462291#2,219674612#0,4.084281277101477,102.0,557.0,1228.0,1633.0,1900.0,2112.0,2257.0,2316.0,2336.0,2340.0,2341,0.22715954235091748
202050743,-264517782#1,10.535599732642348,1.0,5.0,72.0,350.0,1030.0,2006.0,3210.0,4424.0,5646.0,6751.0,10001,0.6851544751794462
272654787#0,274977514#0,1.2330616032453892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.4085053459211601
44937066#0,240289096,3.294178071683853,45.0,239.0,687.0,1406.0,2420.0,3563.0,4801.0,5997.0,7086.0,7956.0,10000,0.45867529150242725
-140425776,45326754,13.902945088397162,1.0,2.0,52.0,257.0,701.0,1431.0,2347.0,3432.0,4702.0,5914.0,10001,0.9550009042487423
59310725#0,-273827183,18.37920138845851,1.0,38.0,347.0,974.0,1979.0,3266.0,4611.0,5967.0,7172.0,8124.0,10001,0.5410815899938834
275262133,23275822#0,6.464506239198042,4.0,14.0,80.0,354.0,955.0,1878.0,3007.0,4413.0,5821.0,7112.0,10001,0.3484310117175653
270442487#0,24389793#0,2.9171242623285747,101.0,367.0,1003.0,1917.0,3110.0,4448.0,5774.0,7064.0,8004.0,8658.0,9571,0.13552846416234193
270668145#0,279394415#0,4.375980318742537,14.0,120.0,466.0,1267.0,2574.0,4170.0,5781.0,7202.0,8266.0,8977.0,10001,0.8750158270038042
273644584#0,-306799128,4.145147565396299,27.0,121.0,349.0,800.0,1663.0,2815.0,4031.0,5354.0,6636.0,7689.0,10001,0.8940039740120919
267716685#0,4017878#0,3.795316866190235,5.0,73.0,449.0,1328.0,2909.0,4810.0,6624.0,7960.0,8894.0,9438.0,10000,0.5672003802037752
141323229#0,231090808#0,7.401927277677236,1.0,29.0,127.0,331.0,679.0,1229.0,1978.0,2964.0,4045.0,5240.0,10001,0.4174684076407123
274794949,183217909#0,2.4602623087814663,27.0,234.0,813.0,1715.0,2760.0,3733.0,4452.0,4959.0,5632.0,6281.0,7970,0.9361468610979977
274794949,7980623#0,2.1585913994322623,75.0,493.0,1363.0,2801.0,4320.0,5744.0,6835.0,7661.0,8121.0,8336.0,8468,0.7685174626974793
183217909#0,997690719,0.5894231622286467,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8,0.08249014964687026
24692888#0,45326754,11.69634526999851,2.0,31.0,168.0,460.0,921.0,1574.0,2427.0,3391.0,4456.0,5450.0,10001,0.7715558294626947
-23729238#2,204049387#0,2.1101161016643606,26.0,156.0,455.0,1188.0,2268.0,3629.0,4953.0,6023.0,6752.0,7203.0,7721,0.5962254233970167
168734365#0,264338797#0,1.7690053236752623,35.0,387.0,1174.0,2225.0,3558.0,4812.0,5736.0,6445.0,6930.0,7162.0,7451,0.25572969134017864
264338797#0,279394415#0,3.3340594583728067,129.0,558.0,1343.0,2338.0,3482.0,4537.0,5487.0,6314.0,7037.0,7699.0,9912,0.49157836938520333
173087862#0,188280037#0,5.121247263982959,17.0,131.0,446.0,1036.0,1825.0,2822.0,3921.0,5049.0,6245.0,7304.0,10001,0.8289653334950032
-183474089#1,275209595#0,1.480409937717371,149.0,739.0,1802.0,3277.0,4924.0,6307.0,7206.0,7663.0,7872.0,7935.0,7969,0.19976466179933858
277313731#0,279396997,2.317345184142688,307.0,1025.0,2152.0,3679.0,5291.0,6390.0,7059.0,7476.0,7690.0,7867.0,8101,0.365958877546716
272651839#0,-5110309#2,1.4698324020133202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5135347509792817
273260698#0,183217909#0,2.215360869218972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8639299103381869
45326754,23275822#0,12.30939482715712,1.0,5.0,96.0,501.0,1298.0,2291.0,3404.0,4507.0,5677.0,6817.0,10001,0.8243348428124713
-40012050#1,286603676#0,1.7127483168743587,1.0,5.0,29.0,74.0,127.0,181.0,207.0,274.0,456.0,659.0,1293,0.504638368727702
375779410#0,25941521#3,16.364522909349414,1.0,1.0,24.0,229.0,781.0,1661.0,2661.0,3569.0,4397.0,5105.0,10001,0.49723243523036
264526650#0,41773063#0,1.1512151500669827,1.0,2.0,2.0,3.0,5.0,6.0,6.0,7.0,9.0,11.0,24,0.2924168350767505
285197074#0,-40012050#1,1.482270209643331,14.0,141.0,689.0,1705.0,2929.0,3876.0,4415.0,4636.0,4746.0,4794.0,4814,0.4105398796603715
171826000,267716685#0,0.9323474682030056,2.0,2.0,18.0,32.0,52.0,56.0,64.0,66.0,84.0,85.0,136,0.14661019334397515
286801529#0,184791186#0,4.337763703434204,32.0,254.0,872.0,1898.0,3233.0,4648.0,6072.0,7218.0,8174.0,8851.0,10001,0.7698034134375816
575296778#2,671578063,16.09584904946205,1.0,7.0,76.0,324.0,911.0,1801.0,3013.0,4516.0,6060.0,7467.0,10001,0.46047585568836435
173087862#0,279394415#0,4.069655216392661,28.0,221.0,802.0,1854.0,3125.0,4474.0,5708.0,6811.0,7720.0,8448.0,10001,0.6534453843359818
47333234#3,378108605,19.81158903084484,53.0,153.0,308.0,594.0,1088.0,1847.0,2866.0,3898.0,5015.0,6231.0,9994,0.5987608954151623
7980623#0,-40012050#1,0.6070321036424253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1555165371813828
141323229#0,263347690#0,9.00839697305869,1.0,3.0,29.0,184.0,639.0,1620.0,3043.0,4817.0,6444.0,7767.0,10001,0.5359171043351764
23429698#0,848208117#0,10.664042887796905,1.0,5.0,33.0,175.0,549.0,1269.0,2188.0,3285.0,4519.0,5727.0,10001,0.7476095997552477
266478003#0,270668145#0,1.0779440590029823,8.0,25.0,42.0,89.0,200.0,350.0,512.0,662.0,824.0,985.0,1344,0.1344735005859504
-93470258#6,48957531#0,5.348632542856598,168.0,633.0,1213.0,2038.0,3131.0,4274.0,5465.0,6591.0,7524.0,8204.0,9294,0.11482172086858644
45326754,-140425776,13.893981619094482,1.0,1.0,7.0,30.0,206.0,754.0,1690.0,2930.0,4268.0,5533.0,10001,0.9550009042487423
270668145#0,4017878#0,5.177429456130132,8.0,87.0,332.0,877.0,1765.0,2943.0,4142.0,5308.0,6426.0,7436.0,10001,0.8533521957441793
-93470258#6,-43079541#5,15.985304736547308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.4574979768276316
273909489#0,168734365#0,4.069630300965177,21.0,237.0,1096.0,2806.0,4861.0,6591.0,7959.0,8876.0,9402.0,9706.0,10001,0.9860263830987841
27938300#0,-23729238#2,2.7555505687872137,188.0,753.0,1536.0,2477.0,3624.0,4935.0,6195.0,7229.0,8027.0,8610.0,9432,0.9737633394482681
23729246#0,274977514#0,2.532195915760824,178.0,1187.0,2693.0,4402.0,5801.0,6877.0,7593.0,7925.0,8113.0,8208.0,8258,0.9644508858307034
25941521#3,338297366#0,18.051049457715184,1.0,25.0,281.0,855.0,1561.0,2407.0,3385.0,4407.0,5360.0,6271.0,10001,0.5480725180348907
24389793#0,1009239804,4.77608913855501,16.0,200.0,940.0,2217.0,3568.0,4981.0,6564.0,7822.0,8728.0,9235.0,9998,0.2614662910555279
263347690#0,848208117#0,12.86979493719888,1.0,7.0,99.0,459.0,1199.0,2304.0,3577.0,4964.0,6220.0,7374.0,10001,0.7938148279826364
997690719,27938300#0,2.504221869546049,53.0,337.0,1022.0,1653.0,2091.0,2541.0,3082.0,3703.0,4397.0,4946.0,6555,0.7301734961009051
400738632#0,204049387#0,2.0439572678214595,121.0,662.0,1929.0,3851.0,5610.0,7050.0,7859.0,8261.0,8434.0,8493.0,8519,0.7942782502471292
182821974,43061361,0.8127334989454411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.19104021956676132
49810378#3,353018598,11.887867305961151,1.0,8.0,77.0,275.0,660.0,1148.0,1793.0,2536.0,3414.0,4496.0,10001,0.3583660284463226
4017878#0,264325836#0,5.462274185590172,12.0,109.0,382.0,866.0,1539.0,2243.0,2979.0,3707.0,4381.0,5065.0,10001,0.8471830744687916
-43079541#5,49810378#3,19.0683125945523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7660344710873599
204049387#0,273260698#0,1.9100151089637905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7009443599652894
263347690#0,275262133,3.312126206379614,73.0,524.0,1606.0,2992.0,4431.0,5833.0,6970.0,7925.0,8571.0,9085.0,10001,0.1612820203120188
41773063#0,24492702#0,1.6372480926042132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5844238254655045
-265317023#2,-24599250#1,14.463044374393917,1.0,1.0,10.0,69.0,309.0,875.0,1679.0,2653.0,3716.0,4861.0,10001,0.9602116722030175
273644584#0,-117421469#1,2.30058448753214,201.0,992.0,2211.0,3659.0,4968.0,5946.0,6680.0,7224.0,7614.0,7896.0,8248,0.2891912332898098
286603676#0,-40012050#1,1.7328009088371013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.504638368727702
168773906#0,-40012050#1,2.344704751467816,328.0,974.0,1655.0,2149.0,2520.0,3153.0,4137.0,5243.0,6130.0,6766.0,8172,0.7167946746069661
28683825#0,23249319#0,0.5365988949202428,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,6,0.07379473416293747
286801529#0,28683825#0,3.6846173161672064,15.0,218.0,825.0,2002.0,3652.0,5365.0,6798.0,7976.0,8815.0,9298.0,10001,0.699794460134724
285197074#0,182821974,0.6309439874480743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.15339425056180817
286583306#0,37063199#0,2.0345071196457667,62.0,459.0,1188.0,2228.0,3377.0,4329.0,5089.0,5634.0,6109.0,6481.0,7207,0.6512863293344964
171826000,252418522#0,3.419647727452395,150.0,520.0,1003.0,1752.0,2638.0,3523.0,4452.0,5447.0,6315.0,7097.0,9985,0.5259476904986479
270442487#0,53821087#0,9.744148777373812,1.0,5.0,46.0,249.0,717.0,1456.0,2358.0,3180.0,4024.0,4829.0,10001,0.6015337754074397
-273827183,-891352731,12.122863077255028,1.0,9.0,112.0,539.0,1503.0,2877.0,4451.0,5959.0,7193.0,8161.0,10001,0.32051461533928166
264526650#0,23729246#0,2.634954268239236,81.0,349.0,762.0,1453.0,2242.0,2917.0,3787.0,4781.0,5964.0,6969.0,9154,0.8450807335728349
286801529#0,173087862#0,2.704801390139711,27.0,239.0,658.0,1275.0,2161.0,3190.0,4318.0,5440.0,6453.0,7318.0,9934,0.3438232054302826
1009239804,-926309945,7.476485118042632,3.0,30.0,176.0,564.0,1254.0,2220.0,3470.0,4924.0,6321.0,7506.0,10001,0.4305868242364396
-24643657,59310725#0,20.100872921797105,1.0,8.0,121.0,409.0,1079.0,2134.0,3679.0,5165.0,6494.0,7497.0,10000,0.6577886024595141
168773906#0,286603676#0,0.9226654212801664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.21215630587926412
-926309945,848208117#0,1.991912821816456,0.0,7.0,51.0,89.0,153.0,189.0,217.0,227.0,227.0,227.0,227,0.087140319297201
23963458#0,219674612#0,8.879655596393087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.6042435742656255
168553861#0,168773906#0,2.517557822962194,91.0,438.0,737.0,1082.0,1830.0,2931.0,4149.0,5159.0,5979.0,6824.0,8609,0.8728069961511861
168734365#0,267716685#0,3.862554399864397,28.0,209.0,879.0,2227.0,4032.0,5957.0,7646.0,8774.0,9448.0,9758.0,10001,0.9253189644991838
219674612#0,24389793#0,8.995893758296168,2.0,28.0,243.0,883.0,2012.0,3371.0,4825.0,6111.0,7226.0,8083.0,10001,0.5179973657637633
1009239804,41898159#0,8.00860038186601,1.0,13.0,120.0,420.0,897.0,1645.0,2727.0,4008.0,5412.0,6773.0,10001,0.4809761310663643
270668145#0,264566222,3.296728868841505,15.0,60.0,175.0,448.0,854.0,1544.0,2546.0,3652.0,4803.0,5896.0,10001,0.5015054753261332
-264517782#1,-24599250#1,5.907596595399015,21.0,127.0,445.0,979.0,1607.0,2341.0,3024.0,3680.0,4301.0,4871.0,10000,0.30847075614889524
23429698#0,202050743,10.105244257594292,1.0,7.0,69.0,371.0,991.0,1975.0,3185.0,4543.0,5779.0,6813.0,10001,0.6142408900009619
274977514#0,285197074#0,2.517792155042483,75.0,356.0,868.0,1570.0,2335.0,3059.0,3542.0,3902.0,4255.0,4643.0,8169,0.797436873849073
273909489#0,8154591#0,1.610694894255966,46.0,112.0,237.0,461.0,803.0,1256.0,1696.0,2105.0,2478.0,2744.0,3103,0.21423078706304635
275209595#0,264338797#0,4.629861339471503,12.0,106.0,442.0,1257.0,2381.0,3774.0,5443.0,7003.0,8270.0,9125.0,10001,0.8795798832473999
671578063,-218777681#1,20.145981007356188,1.0,1.0,10.0,94.0,401.0,1031.0,2071.0,3350.0,4697.0,5987.0,10001,0.6112665725021302
286801529#0,277313731#0,3.54681479094984,185.0,369.0,690.0,1180.0,1660.0,2245.0,2870.0,3548.0,4185.0,4791.0,9964,0.533286715337457
59310725#0,190906549#0,3.218389054835924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.09666607180853753
7980623#0,43061361,1.8870188100704968,206.0,1135.0,2105.0,3527.0,4760.0,5615.0,6469.0,7124.0,7516.0,7748.0,7891,0.5284104478368011
164070452#0,43061361,2.8947858057938065,78.0,283.0,481.0,904.0,1544.0,2236.0,2882.0,3547.0,4362.0,5437.0,9064,0.9645775178981961
-891352731,190906549#0,19.144235740501603,1.0,3.0,26.0,185.0,590.0,1395.0,2615.0,4144.0,5818.0,7234.0,10001,0.7649301335246276
273909489#0,279396997,4.047431995803226,17.0,162.0,652.0,1660.0,3172.0,4947.0,6620.0,7924.0,8814.0,9346.0,10001,0.9204192799711488
168773906#0,43061361,2.818053857291236,102.0,455.0,871.0,1453.0,2329.0,3383.0,4402.0,5463.0,6377.0,7103.0,9123,0.9103114147376158
-160615594#1,264526650#0,2.203314975731016,52.0,321.0,932.0,2105.0,3650.0,5330.0,6643.0,7565.0,8120.0,8529.0,9438,0.6839821995449982
-117421469#1,44937066#0,0.4060532360561491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.036706263731050265
275262133,270442487#0,10.812658986418374,2.0,13.0,98.0,380.0,896.0,1636.0,2471.0,3278.0,4109.0,4965.0,10001,0.6531138350648903
53821087#0,231090808#0,2.019869862133344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.09441338327500531
266384990,848208117#0,5.785152991660749,6.0,72.0,338.0,803.0,1509.0,2486.0,3649.0,4941.0,6198.0,7230.0,9949,0.2924885001805757
274794949,23729246#0,2.6667452363487505,49.0,437.0,1542.0,2955.0,4269.0,5364.0,6220.0,6929.0,7640.0,8160.0,8830,0.8324401324423966
-264517782#1,23118985#0,7.753570875716059,1.0,10.0,122.0,396.0,852.0,1521.0,2345.0,3403.0,4579.0,5698.0,10001,0.42995659770543904
23249319#0,267716685#0,1.4297015647276197,209.0,893.0,1568.0,2367.0,3287.0,3997.0,4671.0,5260.0,5682.0,5923.0,6213,0.22554573766672262
-23820762#2,252418522#0,0.935431876172831,2.0,7.0,27.0,52.0,107.0,204.0,327.0,438.0,543.0,614.0,726,0.08893733930040924
275262133,-926309945,13.221462892608509,1.0,1.0,52.0,336.0,1001.0,1892.0,3014.0,4199.0,5430.0,6519.0,10001,0.9577628324081435
252418522#0,264325836#0,1.5724701496230875,80.0,578.0,1463.0,2974.0,4315.0,5662.0,6426.0,6961.0,7328.0,7562.0,7800,0.2062790481727606
288922902#0,252418522#0,2.107125575932981,117.0,834.0,2162.0,3772.0,5412.0,6840.0,7848.0,8639.0,9103.0,9409.0,9831,0.24906566543570163
286583306#0,272651839#0,1.5268417474728102,75.0,336.0,655.0,1032.0,1352.0,1657.0,1922.0,2107.0,2193.0,2227.0,2245,0.44468598822003913
266478003#0,8154591#0,4.5828130997671535,33.0,246.0,634.0,1245.0,1912.0,2623.0,3463.0,4383.0,5224.0,6003.0,9999,0.6955635217890018
273909489#0,267716685#0,0.3683586057355378,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.06070741859960113
240289096,7980203#0,4.160241843570291,8.0,131.0,474.0,1220.0,2411.0,3989.0,5480.0,6878.0,7915.0,8705.0,10001,0.7502357430878066
263347690#0,24359728,11.704740954959943,1.0,3.0,23.0,154.0,623.0,1436.0,2509.0,3614.0,4725.0,5799.0,10001,0.7574308046956241
23634535#0,23429698#0,3.546284283168853,36.0,192.0,593.0,1219.0,1955.0,2693.0,3381.0,4145.0,4984.0,5634.0,7715,0.19653604747182848
272654787#0,-160615594#1,0.3668254832387992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0850084730273762
273644584#0,240289096,0.954617242956416,1.0,5.0,9.0,12.0,18.0,22.0,27.0,30.0,32.0,35.0,35,0.13277779448156685
375779410#0,-273827183,10.391483745248006,1.0,30.0,343.0,1266.0,2618.0,4387.0,5959.0,7367.0,8424.0,9114.0,10000,0.2595876726357204
26702701#0,273260698#0,2.297649538490243,127.0,303.0,571.0,970.0,1505.0,2062.0,2603.0,3261.0,3914.0,4479.0,7725,0.6735399763434248
23249319#0,279396997,4.036318237014712,10.0,106.0,572.0,1596.0,3197.0,5002.0,6632.0,7880.0,8781.0,9320.0,10001,0.7933275637625273
265517063#0,23118985#0,7.959038308663487,2.0,33.0,172.0,479.0,1006.0,1713.0,2600.0,3666.0,4801.0,5946.0,10001,0.40093021853812966
286603676#0,24492702#0,0.6277288688673291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.1950904932223624
263676503#0,270442487#0,3.620735869940811,120.0,531.0,1284.0,2309.0,3529.0,4721.0,5821.0,6764.0,7526.0,8127.0,9883,0.19911381221311644
25941521#3,49810378#3,9.590565751831148,2.0,42.0,302.0,892.0,1802.0,2856.0,4135.0,5412.0,6691.0,7674.0,9994,0.29582704302418195
-265317023#2,-926309945,2.1191245400274505,6.0,18.0,29.0,33.0,35.0,36.0,36.0,36.0,36.0,36.0,37,0.07964194958240864
37063199#0,-40012050#1,2.0392216698912,65.0,500.0,1466.0,2712.0,4093.0,5281.0,6140.0,6716.0,7092.0,7361.0,7698,0.8592365262879491
7980623#0,4858693#0,1.3790762708718602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.39720119574648327
266384990,141323229#0,6.70128449323853,1.0,2.0,22.0,120.0,372.0,843.0,1600.0,2464.0,3439.0,4459.0,10001,0.3777795675016116
286583306#0,27938300#0,2.7837210033936337,87.0,567.0,1505.0,2756.0,4467.0,6061.0,7074.0,7789.0,8366.0,8800.0,9693,0.880794703678088
-306799128,279394415#0,4.062767615913305,13.0,99.0,443.0,1133.0,2387.0,3995.0,5699.0,7210.0,8412.0,9080.0,10000,0.9523339949468381
-40012050#1,37063199#0,2.0797219168870704,54.0,232.0,419.0,757.0,1208.0,1827.0,2477.0,3247.0,3926.0,4475.0,6584,0.8592365262879491
277216237,-374801261#1,5.447030988926024,20.0,162.0,565.0,1221.0,2051.0,2975.0,3942.0,4885.0,5750.0,6544.0,10001,0.9230331035734995
264566222,279394415#0,2.3344624459575587,6.0,175.0,689.0,1415.0,2314.0,3367.0,4376.0,5289.0,6072.0,6713.0,8243,0.3735103516776711
-23820762#2,-306799128,2.6437437018275625,24.0,217.0,745.0,1758.0,3040.0,4622.0,6090.0,7221.0,8104.0,8763.0,9986,0.35477319896403564
7980203#0,288922902#0,2.428308871542399,56.0,322.0,1004.0,2116.0,3540.0,5040.0,6361.0,7504.0,8346.0,8977.0,9998,0.29191903668079333
273260698#0,26702701#0,2.149765931277814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.6735399763434248
273260698#0,285197074#0,1.8712255320824664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5932091697009553
4017878#0,184791186#0,1.517528740559889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.18854925727986568
22958746,-52045188#2,7.322445851620762,2.0,31.0,203.0,654.0,1262.0,1923.0,2512.0,3140.0,3841.0,4569.0,10001,0.2302969525253484
265517063#0,263347690#0,8.448375895734497,2.0,37.0,225.0,668.0,1405.0,2494.0,3771.0,5154.0,6385.0,7453.0,10001,0.443224829159937
168553861#0,272654787#0,1.7077314747264631,30.0,203.0,617.0,1254.0,2042.0,2849.0,3505.0,3934.0,4251.0,4450.0,4699,0.6434590860440644
275209595#0,286801529#0,4.304307732197773,12.0,61.0,249.0,626.0,1377.0,2657.0,4330.0,5956.0,7439.0,8516.0,10001,0.9384639262730963
27938300#0,274794949,1.08268443383671,14.0,50.0,113.0,183.0,302.0,411.0,473.0,514.0,569.0,616.0,659,0.2511894931542268
23729246#0,183876914#0,2.387728241191592,82.0,365.0,807.0,1311.0,1760.0,2080.0,2506.0,3116.0,3846.0,4595.0,7469,0.6999119308132189
23634535#0,45326754,11.636992446878589,1.0,6.0,70.0,294.0,690.0,1339.0,2195.0,3290.0,4436.0,5567.0,10001,0.7264766409916946
274977514#0,183217909#0,2.507033622058983,45.0,320.0,816.0,1347.0,1918.0,2593.0,3397.0,4331.0,5280.0,6190.0,8761,0.9318423855136956
231090808#0,-140425776,1.8335889435649864,18.0,106.0,306.0,615.0,1019.0,1522.0,2040.0,2540.0,3006.0,3403.0,4261,0.08493343516122437
263676503#0,275262133,7.744362314263538,1.0,25.0,88.0,214.0,502.0,928.0,1478.0,2171.0,2953.0,3947.0,10001,0.4540000228517738
41898159#0,-271462291#2,8.222874337943043,9.0,61.0,315.0,971.0,2175.0,3709.0,5351.0,6865.0,7975.0,8657.0,10001,0.5256470681038444
270668145#0,273644584#0,4.739701467420373,32.0,232.0,765.0,1676.0,2896.0,4320.0,5662.0,6862.0,7901.0,8677.0,10001,0.9333458479385504
272654787#0,285197074#0,1.390523892528683,12.0,20.0,32.0,41.0,43.0,43.0,43.0,43.0,43.0,43.0,43,0.3889315279279129
49810378#3,-218777681#1,7.340385458040109,4.0,44.0,203.0,641.0,1379.0,2430.0,3446.0,4415.0,5342.0,6237.0,10001,0.22996706175897236
264325836#0,30644507#0,4.847002145844277,44.0,357.0,1172.0,2296.0,3453.0,4480.0,5454.0,6392.0,7226.0,7947.0,10001,0.7018361633281072
41898159#0,23275822#0,10.34216626779083,3.0,15.0,103.0,443.0,1228.0,2315.0,3617.0,4876.0,6100.0,7189.0,10001,0.6434168490443664
848208117#0,23963458#0,6.3426930872328855,1.0,10.0,79.0,373.0,1118.0,2349.0,3937.0,5573.0,6989.0,8092.0,9996,0.34250706097997485
23275822#0,202050743,12.001928706316606,2.0,38.0,354.0,1209.0,2655.0,4371.0,6104.0,7601.0,8723.0,9391.0,10001,0.7400345463313758
168773906#0,7980623#0,1.97629559399127,263.0,967.0,1985.0,2882.0,3606.0,4110.0,4445.0,4639.0,4720.0,4756.0,4788,0.5612781374255832
-374801261#1,240289096,3.5688761499902424,30.0,268.0,847.0,1779.0,2984.0,4220.0,5465.0,6514.0,7399.0,8184.0,9997,0.5451736086218
-273827183,25941521#3,23.302113858834208,1.0,1.0,2.0,43.0,342.0,1031.0,2180.0,3680.0,5225.0,6672.0,10001,0.7568201078660803
25941521#3,575296778#2,7.097236182149562,32.0,397.0,1496.0,3047.0,4567.0,5794.0,6777.0,7615.0,8324.0,8835.0,10001,0.21665069807897544
-218777681#1,-891352731,11.988116870148817,1.0,8.0,138.0,483.0,1097.0,1884.0,2744.0,3580.0,4312.0,4934.0,10001,0.37044551126158914
204049387#0,168773907#0,1.6195179529741377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.4574695851132919
264526650#0,43061361,2.679826193900533,85.0,283.0,577.0,1123.0,1901.0,3156.0,4552.0,5686.0,6569.0,7258.0,8370,0.9744487765495118
-397316553#1,24233256#0,5.577456043512574,18.0,109.0,379.0,880.0,1672.0,2658.0,3688.0,4637.0,5425.0,6160.0,10001,0.2923812353881032
-40012050#1,164070452#0,2.175819129596001,20.0,200.0,630.0,1132.0,1557.0,1836.0,2116.0,2453.0,2889.0,3305.0,4506,0.6625285714463852
279396997,188280037#0,3.9783696300569815,25.0,221.0,825.0,1821.0,3193.0,4616.0,5950.0,7085.0,7979.0,8666.0,10001,0.6598836232839731
272651839#0,43061361,1.204822785295912,3.0,11.0,21.0,31.0,38.0,41.0,41.0,41.0,41.0,41.0,41,0.27974227451807354
45326754,-267683121#2,11.000758577780507,1.0,3.0,54.0,321.0,865.0,1635.0,2588.0,3622.0,4860.0,6050.0,10001,0.6680727779318557
275209595#0,7980203#0,3.611734241166631,128.0,475.0,955.0,1576.0,2320.0,3208.0,4174.0,5126.0,6007.0,6790.0,9996,0.546474735997976
7980623#0,-160615594#1,2.0108313160907447,416.0,1553.0,3179.0,5200.0,6271.0,6680.0,6872.0,6951.0,6971.0,6985.0,6991,0.8699794717422911
400738632#0,274794949,1.6841341272340944,50.0,290.0,910.0,1725.0,2382.0,2891.0,3168.0,3342.0,3442.0,3501.0,3608,0.5769943405473925
24233256#0,41898159#0,12.227746885342588,1.0,17.0,192.0,652.0,1398.0,2259.0,3140.0,4005.0,4790.0,5584.0,10001,0.7471764275329906
44937066#0,273909489#0,2.8461828719369464,53.0,466.0,1491.0,3107.0,4778.0,6239.0,7535.0,8460.0,9125.0,9531.0,9999,0.393897420900584
184791186#0,-183706085#2,2.205164227700917,207.0,1077.0,2695.0,4696.0,6594.0,8014.0,8862.0,9412.0,9672.0,9817.0,9919,0.279706491452738
24233256#0,202050743,13.147155020334283,1.0,11.0,84.0,440.0,1285.0,2538.0,4012.0,5432.0,6725.0,7728.0,10001,0.8437941248199999
172927150#0,164070452#0,2.143353504611442,68.0,574.0,1583.0,2630.0,3563.0,4250.0,4702.0,4997.0,5181.0,5278.0,5353,0.5922509201176575
49810378#3,47333234#3,17.54695334591548,1.0,2.0,16.0,145.0,604.0,1515.0,2954.0,4758.0,6539.0,7874.0,10001,0.5444787171781265
353018598,-218777681#1,4.730835400978302,36.0,172.0,457.0,1073.0,1946.0,3079.0,4210.0,5278.0,6348.0,7161.0,9808,0.12839896668735026
-265317023#2,1009239804,6.712937225894855,2.0,113.0,743.0,1967.0,3439.0,4840.0,6197.0,7245.0,8125.0,8816.0,10001,0.35094487465403074
188280037#0,168734365#0,4.104225775485999,7.0,93.0,498.0,1393.0,2588.0,4002.0,5343.0,6516.0,7491.0,8213.0,10001,0.7534379602140395
