,origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
29,197448006,190349523,8.672087521744118,1.0,26.0,186.0,502.0,793.0,1115.0,1311.0,1323.0,1264.0,1044.0,10001
30,-28686741#0,27632743,0.7506703244994474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31,237797690#0,128364005,15.734827354910038,1.0,1.0,5.0,50.0,190.0,388.0,723.0,920.0,1168.0,1255.0,10001
32,164719711#0,24210659#1,17.55397883255839,78.0,353.0,577.0,769.0,782.0,780.0,844.0,872.0,839.0,774.0,9987
33,75590374#0,99475433,1.0772767371842282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34,-27896812,35302147#1,9.990980316468493,1.0,19.0,69.0,154.0,342.0,518.0,723.0,869.0,937.0,1017.0,10001
35,32572650,96898361#0,14.689155197844652,184.0,552.0,850.0,1037.0,1080.0,990.0,898.0,902.0,796.0,723.0,9997
36,-184767418#3,-128926563,11.556294200578003,125.0,360.0,561.0,1049.0,1393.0,1449.0,1327.0,1161.0,890.0,662.0,9960
37,997238474#1,-27876045,0.9116717781071104,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
38,164719711#0,247680448,16.926617991263267,1.0,1.0,21.0,115.0,332.0,725.0,938.0,1212.0,1209.0,1153.0,10001
39,107562660#0,35302147#0,4.773131398399667,44.0,161.0,298.0,439.0,503.0,529.0,675.0,751.0,880.0,861.0,9226
40,164719711#0,27921133#0,8.454670722162934,2.0,37.0,259.0,599.0,980.0,1497.0,1472.0,1384.0,1175.0,834.0,10001
41,572824576#0,27797966#0,25.41580993229217,1.0,5.0,36.0,170.0,499.0,852.0,1152.0,1266.0,1227.0,1098.0,10001
42,48198595,123974278,7.705545411831639,200.0,882.0,1741.0,2085.0,1728.0,1367.0,887.0,564.0,274.0,148.0,9975
43,164719711#0,514879385,18.4511483863724,29.0,148.0,332.0,392.0,548.0,570.0,602.0,580.0,607.0,684.0,9996
44,572824576#0,291263469,17.015935757142707,133.0,354.0,471.0,517.0,589.0,570.0,681.0,698.0,718.0,825.0,9971
45,94008120,-25699711,4.399980672212006,115.0,225.0,301.0,756.0,752.0,870.0,834.0,707.0,656.0,595.0,9913
46,152376930#0,48562771#0,6.160461524663333,6.0,173.0,733.0,1188.0,1289.0,1100.0,842.0,796.0,738.0,680.0,10001
47,164719711#0,514879384#1,18.46336035676456,18.0,135.0,278.0,404.0,521.0,593.0,599.0,641.0,594.0,678.0,10000
48,128648692#3,-27854670,1.2650333271652905,110.0,322.0,423.0,518.0,712.0,688.0,622.0,518.0,359.0,209.0,4704
49,35436127,236738476#13,1.7645852413646266,162.0,557.0,950.0,1150.0,1131.0,966.0,691.0,469.0,294.0,131.0,6630
50,60417834,47984080#0,1.265882684810215,5.0,30.0,60.0,65.0,77.0,67.0,48.0,46.0,38.0,43.0,548
51,25699682,-124262197#1,6.6441524993821774,145.0,392.0,725.0,862.0,849.0,840.0,905.0,900.0,833.0,723.0,9964
52,-50640017,123974277#5,0.8754730296118779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,572824576#0,667034414#0,2.949103923399146,136.0,1121.0,1668.0,877.0,160.0,171.0,549.0,870.0,589.0,123.0,6275
54,26967805#7,23980826,1.366034636255635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55,-27359167,1044721727,3.3604413182537503,99.0,575.0,839.0,776.0,732.0,838.0,948.0,802.0,655.0,523.0,8692
56,681970159#2,196919117,0.9240353107373236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57,23645904#2,123974278,16.394065541665963,1.0,19.0,143.0,397.0,841.0,1133.0,1191.0,1183.0,1260.0,1134.0,10001
58,29458441#3,226236813,5.968358261073894,9.0,196.0,896.0,1724.0,2055.0,1897.0,1338.0,846.0,495.0,282.0,10001
59,24210659#1,27797966#0,25.41580993229217,1.0,0.0,23.0,180.0,475.0,804.0,1063.0,1232.0,1222.0,1113.0,10001
60,128648692#2,99310136#0,1.1138031241794626,17.0,37.0,75.0,122.0,253.0,469.0,638.0,677.0,524.0,414.0,3742
61,190502815#4,122270739#4,1.001734304916208,1.0,2.0,4.0,5.0,15.0,17.0,11.0,38.0,16.0,19.0,171
62,27797966#0,572824576#0,24.8074850769822,1.0,0.0,49.0,259.0,651.0,879.0,1196.0,1246.0,1184.0,1116.0,10001
63,83336783#0,143488752,17.25114257504372,1.0,7.0,74.0,196.0,476.0,780.0,1003.0,1119.0,1087.0,1041.0,10001
64,24210659#1,209059664#3,4.0873521264700585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
65,1125633148#0,-121911600#6,8.265769437352224,41.0,34.0,732.0,615.0,411.0,405.0,627.0,779.0,644.0,523.0,5139
66,32758333,33560270#1,18.685067362687263,7.0,80.0,245.0,507.0,825.0,1082.0,1234.0,1232.0,1052.0,920.0,10001
67,-28663738,137112602#1,1.0425835020673295,12.0,12.0,34.0,35.0,37.0,37.0,30.0,32.0,38.0,40.0,364
68,252045980,-121997934,1.1054087821771412,2.0,1.0,2.0,8.0,33.0,32.0,59.0,90.0,123.0,147.0,1488
69,-143551567#3,28159593#0,0.9151699382513372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
70,197448006,572824576#0,17.14710286031884,61.0,409.0,787.0,798.0,800.0,795.0,749.0,873.0,777.0,732.0,9709
71,197448006,24040425,10.235219008879865,1.0,21.0,61.0,140.0,248.0,411.0,526.0,777.0,828.0,889.0,10001
72,197448006,24210659#2,17.120142111371646,60.0,401.0,682.0,799.0,835.0,784.0,760.0,806.0,798.0,791.0,9803
73,184839812#1,129522982#0,14.081626619916284,3.0,12.0,85.0,308.0,657.0,1048.0,1462.0,1646.0,1390.0,1154.0,10001
74,143920934#0,-29267812#3,17.579024619828594,17.0,89.0,155.0,147.0,189.0,388.0,606.0,965.0,1297.0,1410.0,10001
75,136065319#0,-147494956#1,1.7861295462919105,21.0,181.0,698.0,1249.0,1518.0,1397.0,943.0,605.0,331.0,155.0,7284
76,27721148#2,128321280,6.174328776845264,101.0,199.0,276.0,364.0,593.0,683.0,776.0,953.0,1039.0,1098.0,9985
77,-24391388,-103271284,0.9920965005857848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
78,-27922885#1,25877237#2-AddedOnRampEdge,8.36707273979588,1.0,9.0,56.0,234.0,539.0,788.0,969.0,1116.0,1096.0,1064.0,10001
79,33600916#1,76499562,12.953632229421409,1.0,1.0,45.0,190.0,489.0,781.0,954.0,1090.0,1031.0,980.0,10001
80,-27413552#3,572824576#0,18.845545854254265,1.0,6.0,79.0,428.0,979.0,1413.0,1717.0,1791.0,1462.0,994.0,10001
81,122291176#1,-128321241#0,16.681120301085013,1.0,0.0,5.0,31.0,137.0,377.0,739.0,1163.0,1354.0,1394.0,10001
82,168446203#0,147494946#0,1.6826689232899132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
83,124598033#0,25699682,4.369359843003035,80.0,207.0,311.0,458.0,653.0,786.0,1000.0,1123.0,1185.0,1054.0,9948
84,997238476,155876897#3,0.9365424297276828,7.0,6.0,19.0,39.0,38.0,26.0,47.0,47.0,22.0,70.0,670
85,24210584#18,164719711#11,17.80993781710243,86.0,226.0,327.0,415.0,434.0,432.0,487.0,545.0,522.0,569.0,9997
86,24210659#1,35980305#1,6.687705114119281,8.0,291.0,791.0,1161.0,1241.0,1372.0,1379.0,1151.0,936.0,604.0,9894
87,277614795#0,-233019082#0,9.808141422676874,131.0,374.0,487.0,731.0,1248.0,1327.0,1372.0,1226.0,1032.0,778.0,9957
88,-123974277#5,50640017,0.8754730296118779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
89,109713689#0,-184839824,9.0863797843141,132.0,372.0,461.0,675.0,914.0,1082.0,1217.0,1240.0,1156.0,913.0,9888
90,106708500,24609456,1.2264254174078122,87.0,228.0,594.0,798.0,897.0,765.0,509.0,289.0,156.0,60.0,4450
91,-23825533#1,-103968781,11.313529548513406,1.0,2.0,25.0,98.0,257.0,394.0,574.0,689.0,836.0,948.0,10001
92,24210659#1,209059664#1,3.202869162595119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
93,48204290#0,-27136776#1,2.98839984481986,53.0,609.0,1377.0,1449.0,1577.0,1341.0,987.0,731.0,576.0,404.0,9978
94,32572650,103271284,7.199269084310486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
95,24210659#1,-28434425#1,6.347912219233593,18.0,355.0,827.0,1173.0,1296.0,1350.0,1360.0,1181.0,987.0,632.0,9985
96,-50639430,182783200#1-AddedOnRampEdge,0.6948833404464023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
97,30132035,32756815#0,10.772121090350389,1.0,0.0,22.0,136.0,391.0,757.0,959.0,1127.0,1196.0,1141.0,10001
98,205713363#0,35302147#1,12.834931985524577,1.0,5.0,52.0,166.0,352.0,481.0,748.0,866.0,1052.0,1077.0,10001
99,-28279821#4,211027003,5.023816369306585,145.0,252.0,317.0,509.0,517.0,528.0,650.0,692.0,737.0,688.0,9460
100,32601842,-123974277#9,7.365416107749052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
101,187233970#4,27314701#0,0.9998480124939078,6.0,13.0,46.0,80.0,111.0,203.0,273.0,292.0,319.0,274.0,2170
102,164719711#0,-179445663,1.0615060240789536,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
103,128321241#2,23914037#4,13.97451614519966,1.0,2.0,26.0,124.0,352.0,655.0,1018.0,1221.0,1376.0,1254.0,10001
104,122763953#0,123974277#5,1.0078778205438033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
105,-28269892,50640017,8.434717273595766,157.0,606.0,516.0,418.0,477.0,453.0,507.0,675.0,705.0,744.0,9994
106,220386139,79561701#0,11.784438537982185,15.0,163.0,288.0,539.0,678.0,814.0,858.0,914.0,1009.0,999.0,9999
107,24210659#1,29267682#1,17.271604501763484,161.0,392.0,430.0,478.0,506.0,605.0,648.0,639.0,737.0,740.0,9993
108,572824576#0,-29267682#0,17.271604501763484,153.0,402.0,423.0,518.0,571.0,663.0,660.0,753.0,746.0,728.0,9991
109,23945127#0,29267682#2,16.051729169765757,1.0,0.0,7.0,72.0,228.0,521.0,848.0,1085.0,1246.0,1307.0,10001
110,-251365439#0,-123974277#5,7.621737849800686,287.0,1580.0,2546.0,2243.0,1246.0,788.0,472.0,258.0,195.0,113.0,9898
111,25699696#1,103978087#0,4.245123806416854,101.0,282.0,415.0,772.0,809.0,803.0,817.0,707.0,610.0,501.0,9902
112,20887611#3,161183811#0,1.0117994737453508,14.0,54.0,151.0,314.0,505.0,597.0,589.0,545.0,439.0,283.0,4043
113,-615138779#4,35302147#0,17.917559194083836,26.0,92.0,155.0,133.0,141.0,281.0,486.0,717.0,955.0,1136.0,10001
114,197448006,-123974278,14.294537064280991,60.0,176.0,270.0,456.0,586.0,740.0,883.0,897.0,783.0,704.0,9520
115,164719711#0,-667668755,3.663659908287545,38.0,201.0,475.0,723.0,933.0,908.0,826.0,690.0,572.0,521.0,7448
116,-26986374#1,128669220#6,1.3427224586409914,2.0,0.0,0.0,5.0,3.0,0.0,2.0,3.0,3.0,4.0,22
117,96898379#0,35302147#0-AddedOffRampEdge,7.655180495136022,9.0,92.0,326.0,612.0,737.0,868.0,876.0,838.0,836.0,702.0,9985
118,197448006,27921133#0,8.577529194539348,4.0,80.0,375.0,615.0,927.0,1230.0,1374.0,1302.0,1147.0,868.0,10001
119,60767499,27776893#0,2.29100582445462,168.0,795.0,1791.0,1818.0,911.0,239.0,41.0,7.0,0.0,0.0,5770
120,-44626198#1,29305472,13.86498292200424,1.0,2.0,72.0,290.0,695.0,1073.0,1244.0,1287.0,1164.0,1015.0,10001
121,197448006,119584168#0,17.03928706741287,1.0,2.0,41.0,182.0,432.0,739.0,956.0,1081.0,1202.0,1178.0,10001
122,197448006,-123974277#6,13.997133808535066,66.0,126.0,237.0,364.0,483.0,613.0,806.0,878.0,773.0,810.0,9511
123,-212517335,227764344,1.0503533054654952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
124,22884908#1,202613728#1,12.762356791559506,1.0,4.0,79.0,352.0,754.0,1101.0,1222.0,1228.0,1095.0,1018.0,10001
125,121760891#1,79080460,5.180760041190275,14.0,58.0,165.0,299.0,509.0,778.0,917.0,980.0,1115.0,993.0,9999
126,32572650,-39317217#5,23.611081929702,13.0,74.0,284.0,499.0,707.0,855.0,940.0,861.0,869.0,767.0,10001
127,843412139,22951250#0,17.473564177465768,2.0,13.0,77.0,180.0,399.0,690.0,947.0,1049.0,1074.0,1032.0,10001
128,164719711#0,291263469,1.233742850815406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
129,26827930#0,27776874#0,2.806522179673375,88.0,363.0,853.0,1214.0,1072.0,696.0,445.0,323.0,287.0,196.0,5751
130,665218406#2,196795239#2,14.47266206080528,181.0,266.0,340.0,354.0,400.0,469.0,538.0,619.0,661.0,693.0,9896
131,30103582#2,-27339585#2,1.0543639642146254,6.0,10.0,22.0,61.0,100.0,97.0,98.0,91.0,58.0,34.0,598
132,26804822#7,-48198578,0.5604180181963797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
133,27458817#1,-27458958#2,1.2735315908699507,6.0,27.0,66.0,121.0,149.0,215.0,352.0,416.0,431.0,370.0,2701
134,164719711#0,189740275,9.974717866883044,3.0,16.0,42.0,109.0,231.0,405.0,627.0,858.0,1016.0,1079.0,10001
135,-211042715,-123974277#5,16.233546068842767,1.0,20.0,211.0,598.0,944.0,1210.0,1185.0,1199.0,1126.0,1047.0,10001
136,26944482#0,-25699679#1,16.967873207830955,1.0,0.0,2.0,29.0,161.0,460.0,878.0,1190.0,1409.0,1479.0,10001
137,23425322#3,-27943498#0,2.1776904776224693,56.0,325.0,652.0,663.0,418.0,239.0,326.0,414.0,343.0,261.0,5738
138,27038086#0,232132657,2.4475836666016053,50.0,384.0,719.0,778.0,589.0,370.0,236.0,221.0,141.0,116.0,3822
139,27621366,28573808#1,6.050279304731732,3.0,37.0,73.0,114.0,265.0,404.0,606.0,762.0,864.0,907.0,10000
140,121455912#1,24391309,9.590104994944848,146.0,311.0,290.0,272.0,343.0,282.0,280.0,386.0,460.0,565.0,9991
141,164719711#0,24210584#18,18.34692016368308,22.0,138.0,289.0,430.0,500.0,538.0,577.0,624.0,594.0,683.0,9999
142,43129262,-50639092,0.8990809939238047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
143,32572650,-123974278,7.450770854777987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
144,28749869#1,25738280#0,13.929230894365498,235.0,332.0,534.0,561.0,615.0,640.0,710.0,765.0,806.0,776.0,9874
145,103212799#1,61558343#5,7.914501010715645,27.0,35.0,194.0,588.0,432.0,310.0,475.0,671.0,544.0,352.0,3993
146,-121222236#4,15462994#2,8.98815633005497,49.0,155.0,411.0,755.0,1284.0,1659.0,1707.0,1489.0,998.0,650.0,9996
147,164719711#0,26811449#0,7.977848951941654,39.0,83.0,208.0,318.0,495.0,640.0,847.0,933.0,949.0,1046.0,9999
148,164719711#0,29267682#1,1.0751360994520778,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
149,197448006,27857472#0,10.589408932566174,3.0,24.0,63.0,157.0,250.0,516.0,655.0,878.0,1045.0,1094.0,10001
150,22944083#0,24210659#1,19.058628181713505,1.0,5.0,56.0,377.0,895.0,1418.0,1739.0,1815.0,1577.0,973.0,10001
151,23780706#7,38727013#6,1.6483369246262731,9.0,8.0,13.0,101.0,228.0,279.0,268.0,221.0,269.0,375.0,4633
152,-615138779#2,291263469,17.955046060439795,28.0,79.0,102.0,136.0,178.0,295.0,518.0,791.0,1040.0,1220.0,10001
153,-27620785,123974277#9,7.438930251058265,172.0,795.0,1431.0,1598.0,1538.0,1432.0,1149.0,799.0,518.0,292.0,9982
154,22818174,191709617,11.02898229428002,172.0,380.0,812.0,1617.0,1931.0,1628.0,1191.0,738.0,461.0,349.0,9840
155,-29470677#0,30965269,0.8019203699599058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
156,58827292#0,-48053165#0,0.6977803327157991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
157,-27621253#1,-27633669,5.469500988599963,13.0,92.0,162.0,363.0,718.0,941.0,1113.0,1168.0,1166.0,1077.0,9991
158,132617728#2,29470677#0,0.5703472708751566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
159,164719711#0,572824576#0,17.55397883255839,95.0,385.0,615.0,720.0,787.0,839.0,846.0,885.0,817.0,774.0,9997
160,682373297,-291263469,17.710314227163124,23.0,132.0,174.0,162.0,182.0,334.0,566.0,855.0,1048.0,1280.0,10001
161,25699682,27591699#5,6.424150720184773,21.0,216.0,414.0,676.0,894.0,895.0,972.0,965.0,879.0,798.0,10000
162,24210659#1,48863077#2,3.008094640666429,100.0,755.0,1513.0,1223.0,386.0,80.0,221.0,561.0,768.0,569.0,6442
163,291263469,128321241#0,2.6883963361679024,15.0,33.0,55.0,67.0,76.0,61.0,78.0,87.0,64.0,45.0,619
164,110874361,76142657#0,1.0164848348969378,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
165,24210659#1,186059256#0,3.105169516413105,45.0,390.0,791.0,841.0,714.0,733.0,530.0,459.0,408.0,453.0,7181
166,24210659#1,-212770339,4.145723084991301,20.0,6.0,7.0,1.0,0.0,41.0,418.0,893.0,830.0,869.0,5121
167,-105003373#1,27876007#3,0.9552749036816988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
168,34547562,49885381#2,0.9530828314358996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
169,189536616#0,202461353#0,1.3325056702326394,12.0,6.0,69.0,110.0,171.0,223.0,366.0,378.0,491.0,424.0,3675
170,27898099#2,29267682#2,8.445615851729244,1.0,6.0,35.0,109.0,244.0,383.0,559.0,729.0,807.0,919.0,10001
171,-167578360,140943595#15,1.0866101067211709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
172,27620902,-103271284,7.3407726079799005,179.0,894.0,1497.0,1614.0,1577.0,1504.0,1167.0,762.0,415.0,203.0,9981
173,123974277#10,24391309,0.9372568915669932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
174,27620893,-123974277#4,7.4044459993252225,171.0,718.0,1383.0,1600.0,1508.0,1466.0,1169.0,873.0,548.0,301.0,9967
175,24210659#1,35980304#0,6.588641561273842,20.0,301.0,641.0,1106.0,1295.0,1344.0,1428.0,1227.0,995.0,623.0,9906
176,24210659#1,28434406,6.282882735996526,21.0,375.0,734.0,1093.0,1315.0,1341.0,1308.0,1232.0,894.0,660.0,9972
177,27333296#0,27635018,5.8395888769835205,15.0,192.0,616.0,982.0,962.0,965.0,835.0,798.0,730.0,712.0,10000
178,24210659#1,164719711#11,17.40427220311721,152.0,336.0,433.0,497.0,508.0,535.0,588.0,692.0,687.0,722.0,9999
179,164719711#0,25877237#2-AddedOnRampEdge,0.8800355368641686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
180,-184839812#0,-27420743,13.477532955487938,3.0,12.0,64.0,206.0,452.0,805.0,1100.0,1356.0,1418.0,1276.0,10001
181,32572650,27876017,11.591474119579848,202.0,977.0,1592.0,1400.0,1023.0,835.0,782.0,666.0,529.0,419.0,9923
182,32572650,-74464019#1,15.244698853786694,185.0,498.0,758.0,1109.0,1163.0,1137.0,919.0,813.0,729.0,679.0,10000
183,121222227#0,102159408,8.984571765761153,30.0,115.0,330.0,667.0,1056.0,1398.0,1510.0,1264.0,1006.0,760.0,10000
184,187233972#0,232148104,1.0036682537937107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
185,572824576#0,25877237#2,17.561919062729647,163.0,387.0,487.0,557.0,617.0,733.0,759.0,795.0,866.0,904.0,9969
186,102153029#2,30966481,23.825460259148706,1.0,12.0,137.0,379.0,689.0,971.0,1164.0,1170.0,1100.0,1012.0,10001
187,224494293,128321262#0,16.700797654479572,1.0,1.0,2.0,38.0,107.0,309.0,670.0,1043.0,1317.0,1425.0,10001
188,33174562#0,-131476997#0,1.2866254835956104,10.0,15.0,39.0,62.0,85.0,103.0,136.0,148.0,149.0,103.0,1332
189,992198192,50639430,7.647497574568799,274.0,1678.0,2680.0,2168.0,1290.0,692.0,437.0,289.0,165.0,104.0,9920
190,164719711#0,28272871,17.298354063705865,64.0,324.0,570.0,805.0,794.0,798.0,855.0,835.0,863.0,815.0,9995
191,-103968781,123974277#9,13.814890464198465,112.0,168.0,204.0,218.0,337.0,378.0,453.0,507.0,616.0,783.0,9963
192,-97153708#1,809107542#5,1.3184527714734933,68.0,91.0,120.0,284.0,354.0,425.0,567.0,596.0,586.0,599.0,6337
193,222477863#1,-25699679#1,14.861955674322155,166.0,164.0,320.0,314.0,330.0,413.0,480.0,634.0,661.0,744.0,9953
194,-50639429,227764344,1.0806366100382727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
195,-126855991,-50640017,10.467171719746894,42.0,156.0,182.0,212.0,247.0,233.0,335.0,405.0,478.0,548.0,10000
196,572824576#0,28892562#3,2.6986001149781766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
197,572824576#0,-122400053#5,6.28203362313019,25.0,437.0,982.0,1284.0,1337.0,1497.0,1429.0,1082.0,723.0,484.0,9938
198,24210659#1,83336783#0,1.0882388401256813,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
199,32899146,159080856#2,13.991790981753804,1.0,3.0,15.0,82.0,246.0,516.0,841.0,938.0,1098.0,1142.0,10001
200,-27876034#0,27875959#0,1.2632196380889928,14.0,69.0,165.0,272.0,419.0,530.0,604.0,568.0,530.0,470.0,4897
201,80836809#0,27856831#1,1.740025275254913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
202,28293255#3,-27569158#0,5.607873496966973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
203,-150826577,123974277#6,1.5662761487205972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
204,-1122924583#3,199330459,19.356411195638188,1.0,0.0,3.0,37.0,145.0,396.0,738.0,1018.0,1141.0,1187.0,10001
205,26585997#1,-24391388,9.335068124305815,44.0,186.0,207.0,186.0,233.0,290.0,339.0,428.0,503.0,613.0,10001
206,164719711#0,572824576#0,17.55397883255839,95.0,361.0,637.0,748.0,778.0,830.0,827.0,867.0,878.0,820.0,9988
207,197448006,196281811#2,10.422480118406648,11.0,61.0,223.0,446.0,598.0,701.0,775.0,941.0,910.0,887.0,10001
208,128364024,27612683#1,4.456517665644283,75.0,183.0,370.0,722.0,1048.0,1075.0,1154.0,1124.0,948.0,798.0,9232
