,origin,destination,euclidean,nb_0.1_paths,nb_0.2_paths,nb_0.3_paths,nb_0.4_paths,nb_0.5_paths,nb_0.6_paths,nb_0.7_paths,nb_0.8_paths,nb_0.9_paths,nb_1.0_paths,nb_paths
19,30095664-AddedOnRampEdge,-168436709,12.810981914295024,25.0,389.0,1354.0,1979.0,2418.0,2493.0,2103.0,1697.0,1218.0,691.0,15001
20,30642829#0,-352158878#5,1.4808200592484415,10.0,40.0,68.0,102.0,128.0,126.0,134.0,137.0,145.0,82.0,1086
21,642888629,-49773052#0,2.5734484712803463,152.0,671.0,1003.0,1154.0,856.0,469.0,181.0,58.0,17.0,4.0,4614
22,615563686#5,29072305,4.74669773241131,210.0,283.0,710.0,1406.0,1743.0,2016.0,1714.0,1474.0,1080.0,832.0,12588
23,28235866#0,8055446#0,3.537883817000161,174.0,812.0,1375.0,1711.0,1647.0,1361.0,1065.0,598.0,281.0,135.0,9232
24,30453877,761463237#0,1.534400371630777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25,26682439,652731601#0,2.091981138537143,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9
26,-27647343#0,642888620#0,3.1695300969016733,30.0,203.0,430.0,773.0,1215.0,1527.0,1559.0,1483.0,1337.0,1227.0,14033
27,-29072306#1,801355630#0,7.677939103602898,436.0,1200.0,1894.0,2336.0,2435.0,2120.0,1677.0,1250.0,763.0,451.0,14934
28,-154797088#9,30986533#0,7.169804279634648,135.0,625.0,1154.0,1312.0,1489.0,1664.0,1565.0,1337.0,1198.0,1127.0,14998
29,-42246096,29072306#0,4.180155014222189,84.0,77.0,19.0,152.0,293.0,78.0,10.0,8.0,2.0,0.0,723
30,411451801#3,-27022471#0,2.2763456100621537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31,-319752146#2,29189450,2.1031367295294365,2.0,5.0,2.0,9.0,20.0,49.0,62.0,64.0,66.0,129.0,1762
32,29189453,319752150,2.2396031052029,7.0,5.0,9.0,26.0,24.0,35.0,40.0,114.0,156.0,161.0,3442
33,26682439,348439788#0,4.384419651643399,20.0,78.0,77.0,361.0,1365.0,1033.0,718.0,935.0,597.0,202.0,5447
34,-29072312#1,-168436709,12.309958578467418,7.0,214.0,1073.0,1877.0,2451.0,2502.0,2420.0,1894.0,1303.0,703.0,15001
35,-29072312#1,-168436709,12.309958578467418,8.0,232.0,987.0,1896.0,2492.0,2676.0,2305.0,1856.0,1260.0,710.0,15001
36,26809871#1,561074654#4,1.288057504694051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37,26682439,29072306#0,12.749353430131324,2.0,100.0,706.0,2231.0,3238.0,2976.0,2259.0,1529.0,947.0,507.0,15001
38,29189453,25164934#2,2.188487810484609,6.0,7.0,71.0,123.0,141.0,292.0,462.0,432.0,303.0,364.0,3339
39,-555811601#0,27023046,1.3313958508051411,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701
40,377727142,24855076#0,7.438719548020645,74.0,407.0,666.0,784.0,1015.0,1262.0,1492.0,1597.0,1570.0,1594.0,14929
41,27122625#0,25026462#4,1.2023299172938122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42,-465272566#1,1076317290,2.0330456413711864,3.0,3.0,2.0,4.0,5.0,1.0,3.0,5.0,9.0,11.0,736
43,-168436709,348439788#0,4.149555565755347,524.0,599.0,1215.0,1218.0,620.0,590.0,525.0,295.0,195.0,28.0,5824
44,1124431851,172621652#0,12.012638727854547,3.0,53.0,252.0,785.0,1413.0,1950.0,1891.0,1804.0,1677.0,1452.0,15001
45,202760038,202500152#4,2.08136531048882,192.0,559.0,964.0,1571.0,1649.0,1575.0,1346.0,938.0,648.0,375.0,10187
46,25164934#2,309769500#1,1.7336544696672669,2.0,11.0,18.0,36.0,19.0,43.0,57.0,90.0,109.0,88.0,799
47,24880750#0,181202156#2,1.609585659578053,9.0,24.0,47.0,48.0,59.0,66.0,12.0,23.0,1.0,0.0,289
48,-280804041#1,45283746#0,1.765375916056196,18.0,45.0,54.0,82.0,76.0,112.0,180.0,148.0,113.0,100.0,1072
49,204521193,1072300621,4.813286360734829,155.0,722.0,686.0,1107.0,1509.0,1593.0,1634.0,1411.0,1363.0,1023.0,14320
50,42567976#0,91873559#2,1.7991177944420749,446.0,1574.0,2056.0,1669.0,1146.0,640.0,295.0,103.0,22.0,2.0,7953
51,443057090#1,8223621#0,1.754222493966143,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,12
52,27588409#2,-168436709,10.14430467191601,6.0,196.0,1021.0,2126.0,2633.0,2597.0,2274.0,1664.0,1105.0,648.0,15001
53,26682439,-29072306#1,12.339257939724265,2.0,98.0,857.0,2410.0,3461.0,3129.0,2229.0,1358.0,710.0,410.0,15001
54,29189452#0,628068416#0,2.0407419198212446,3.0,0.0,14.0,35.0,31.0,48.0,84.0,134.0,195.0,146.0,2646
55,29189452#0-AddedOffRampEdge,26965245#0,1.989694507170975,2.0,13.0,12.0,46.0,32.0,41.0,57.0,72.0,147.0,205.0,1483
56,-42680549#1,708427346#0,1.3238014469094943,33.0,161.0,404.0,751.0,928.0,853.0,623.0,523.0,392.0,425.0,6141
57,-871732560#1,311130443#0,1.4904333343574827,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
58,-24854662#4,-503818424#7,6.95326457704892,12.0,340.0,1430.0,2563.0,3096.0,2740.0,1961.0,1280.0,800.0,376.0,15001
59,309769500#1,-288510375,1.67774162827428,6.0,2.0,45.0,112.0,111.0,183.0,316.0,313.0,256.0,229.0,2498
60,309769500#0,-30250793#2,1.6836179492126129,4.0,0.0,19.0,60.0,46.0,65.0,126.0,236.0,276.0,260.0,2714
61,1123283890,-705793430#2,1.3159518662091672,34.0,77.0,207.0,324.0,193.0,21.0,0.0,0.0,0.0,0.0,856
62,91875262,-25315120#1,3.4079168900179764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
63,202760035,25315120#0,14.64144352592709,1.0,36.0,388.0,1260.0,2110.0,2250.0,2023.0,1739.0,1477.0,1193.0,15001
64,28170096#0,-652731613#1,2.530401131305668,21.0,92.0,112.0,60.0,25.0,0.0,0.0,0.0,0.0,0.0,310
65,29189452#0,8055446#1,3.6705622843468126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
66,30095664-AddedOnRampEdge,280803422#2,4.632778300079208,37.0,79.0,197.0,369.0,662.0,1079.0,1618.0,1320.0,891.0,813.0,10083
67,29189452#0-AddedOffRampEdge,-8054837#5,7.182842974066628,162.0,264.0,543.0,1007.0,1811.0,2322.0,2484.0,2045.0,1505.0,1135.0,14941
68,-44779247#0,224928151#3,1.6088959117283137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69,-1004938762,642888645#0,1.305594952653829,32.0,76.0,196.0,406.0,645.0,782.0,631.0,345.0,167.0,99.0,3407
70,-29072312#1,24549480#0,6.168385730045224,468.0,1299.0,1621.0,2169.0,2166.0,1825.0,1415.0,1088.0,863.0,628.0,14984
71,348439788#0,-383420514,1.8015008002488395,0.0,2.0,6.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,20
72,-42246096,8055217#3,3.464497530552312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
73,-264223268,22930159,2.201178555499931,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
74,-42246096,473568313,5.604357837342598,104.0,949.0,3276.0,3637.0,2329.0,1169.0,493.0,218.0,96.0,27.0,12309
75,25334554,-42677846#4,5.313348497414537,242.0,1079.0,1683.0,2134.0,2373.0,2326.0,1958.0,1391.0,941.0,474.0,14983
76,814268315#1,27623929#2,4.373740495073011,137.0,390.0,836.0,1274.0,2060.0,2119.0,2196.0,1859.0,1222.0,795.0,13708
77,555811599#0,680853750#0,1.328698243238038,4.0,10.0,17.0,24.0,25.0,26.0,21.0,28.0,33.0,31.0,247
78,29189452#0,599226364,2.3334641249336507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
79,843932181#0,-154797088#9,1.951273640271946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,25314977,24854722#3,5.654131863500033,29.0,86.0,153.0,518.0,826.0,994.0,1204.0,1427.0,1240.0,1079.0,11988
81,27019303,749785890,1.2047336803829003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
82,29189452#0-AddedOffRampEdge,30095629,4.604663780106665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
83,-25314493#2,204521194#2,1.3754137104361228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
84,-190735673#3,-154816260#8,7.587973069332849,783.0,3203.0,3552.0,3093.0,2201.0,1165.0,544.0,271.0,126.0,44.0,14998
85,319752146#3,1081066600#5,1.4797368862503302,6.0,10.0,9.0,18.0,8.0,15.0,21.0,43.0,47.0,44.0,607
86,-205385764#0,27021016#0,1.640105233451562,10.0,12.0,20.0,22.0,44.0,42.0,25.0,21.0,20.0,24.0,665
87,582373789#0,27623929#2-AddedOnRampEdge,2.848752164532162,38.0,86.0,97.0,578.0,1058.0,1397.0,1030.0,674.0,313.0,156.0,5500
88,249338955,24854728#4,1.6880149541888472,4.0,4.0,1.0,20.0,64.0,152.0,265.0,341.0,355.0,264.0,1848
89,348439788#0,26682296,4.297424093338081,24.0,24.0,101.0,258.0,252.0,548.0,623.0,982.0,849.0,1050.0,6653
90,-630904971,27623929#2,2.656945185715963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
91,-8055051#10,30642828#0,2.7749278828741293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
92,-28836422#2,-205385764#0,1.4935985347433487,35.0,23.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,88
93,-168436709,-180715241,3.642958067824804,324.0,438.0,647.0,913.0,771.0,535.0,296.0,231.0,140.0,48.0,4400
94,25316220,-204521194#2,1.507787047087,6.0,13.0,46.0,56.0,54.0,38.0,18.0,4.0,0.0,0.0,235
95,-557015628#2,-1036865568,1.5822513395285371,34.0,95.0,166.0,636.0,1055.0,997.0,806.0,538.0,238.0,124.0,4734
96,843932181#0,-44779234#3,1.87392798577318,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,10
97,1080195304,-190735673#3,4.037151431101248,314.0,1400.0,2032.0,1875.0,1663.0,1430.0,1041.0,561.0,326.0,169.0,10931
98,871732560#3,27623929#2-AddedOnRampEdge,4.017193698465166,135.0,359.0,745.0,1122.0,1467.0,1766.0,1647.0,1480.0,1361.0,1081.0,13561
99,25164982#2,309769500#0,1.7403720301293668,4.0,7.0,4.0,10.0,11.0,28.0,16.0,19.0,43.0,42.0,1579
100,843932181#0,638029791,6.44859552315878,75.0,716.0,1455.0,2537.0,2934.0,2529.0,1713.0,1139.0,809.0,544.0,15001
101,180715244#0,8055217#3,14.289016905460842,3.0,233.0,1409.0,2854.0,3137.0,2331.0,1640.0,1033.0,839.0,542.0,15001
102,319752146#2,162228161,2.1705061952928104,22.0,36.0,88.0,145.0,261.0,414.0,558.0,583.0,690.0,621.0,5684
103,29189452#0-AddedOffRampEdge,29072306#0,4.355700250925277,538.0,2187.0,2574.0,2066.0,1357.0,620.0,189.0,28.0,3.0,0.0,9562
104,29072305,24854662#4,4.67600687473107,246.0,996.0,1368.0,2435.0,1937.0,1404.0,1276.0,1003.0,685.0,503.0,12334
105,29072306#0,30092807#4,3.6424694282871433,247.0,1572.0,2766.0,2555.0,1550.0,911.0,744.0,381.0,228.0,78.0,11081
106,42784304#0,25162673#0,1.816517847616267,14.0,102.0,372.0,796.0,1225.0,1266.0,992.0,640.0,283.0,142.0,5903
107,-224928159,-593761442#14,9.5886137060321,19.0,132.0,340.0,649.0,1010.0,1411.0,1753.0,1802.0,1650.0,1448.0,15001
108,42246105,30095629,5.1193480173860495,16.0,15.0,43.0,133.0,187.0,277.0,413.0,709.0,670.0,402.0,4652
109,411451801#3,8055217#3,1.4447761832446906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
110,-582373787#2,190735673#0,1.904313315607561,14.0,58.0,105.0,89.0,45.0,12.0,2.0,0.0,0.0,0.0,325
111,28905432#0,420074402#0,1.7693906674057365,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
112,150905403,27623929#2-AddedOnRampEdge,2.7184424892433205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
113,27292743#0,-28170096#1,1.3433745810362063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
114,636086688,-495456527#1,1.5993303793163238,8.0,11.0,7.0,0.0,3.0,16.0,19.0,42.0,53.0,48.0,489
115,28235866#0,30095629,4.511199085887492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
116,732252230#1,159915376#7,10.23784730834964,7.0,73.0,429.0,914.0,1429.0,1507.0,1448.0,1301.0,1175.0,1142.0,15001
117,28905432#0,27623929#2-AddedOnRampEdge,4.117209704460482,0.0,89.0,296.0,269.0,1170.0,1502.0,796.0,174.0,10.0,0.0,4306
118,29189372#0,-25164950#0,1.8836544287366075,3.0,8.0,29.0,30.0,31.0,57.0,42.0,48.0,60.0,98.0,1753
119,190735673#0,27623929#2-AddedOnRampEdge,3.7872538125849857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
120,743665535#0,8055217#3,11.079702042693306,39.0,675.0,1812.0,2272.0,2143.0,1821.0,1379.0,1093.0,868.0,681.0,15001
121,630280787,-593761442#14,2.828643346891395,77.0,629.0,1332.0,1649.0,1555.0,1553.0,1511.0,1202.0,868.0,683.0,12250
122,593761442#11,27623929#2,2.191941993125704,2.0,4.0,1.0,14.0,10.0,20.0,36.0,76.0,112.0,158.0,2988
123,24579918#8,160047362#10,1.264931654700647,3.0,11.0,36.0,67.0,111.0,140.0,130.0,175.0,113.0,93.0,987
124,24854811#0,29072306#0,5.934082674523993,377.0,359.0,842.0,2059.0,2577.0,2594.0,2161.0,1449.0,958.0,535.0,14398
125,27292705#1,599226364,13.526612099307942,1.0,23.0,195.0,754.0,1583.0,2082.0,2213.0,1881.0,1557.0,1300.0,15001
126,8055330#6,190735673#0,1.4712873442256922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
127,-24854660#1,8055217#3,4.339241218482083,64.0,169.0,13.0,186.0,116.0,204.0,217.0,117.0,125.0,74.0,1508
128,-602994938#3,638029867,1.6595795629266274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
129,29189452#0-AddedOffRampEdge,24854660#1,6.952602089268725,168.0,386.0,617.0,890.0,1397.0,1654.0,1831.0,1608.0,1376.0,1250.0,14822
130,27366824#0,352150498#0,1.8096980873712587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
131,24957461#0,411451801#3,12.72109641661803,1.0,16.0,232.0,835.0,1597.0,1785.0,1822.0,1617.0,1375.0,1105.0,15001
132,24579918#0,202760015#0,1.8968431456050776,4.0,6.0,22.0,79.0,110.0,156.0,193.0,228.0,135.0,100.0,1175
133,443057092,651146374#0,1.7793460297431898,3.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,6.0,15.0,1049
134,734002870#0,23005141#0,1.9178793483964185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
135,638029791,24652541#5,1.8641202624234048,16.0,48.0,246.0,523.0,898.0,1087.0,1100.0,851.0,566.0,319.0,5982
136,732252230#1,425366256,1.471019248354097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
137,656492050#8,-27716622#3,2.471441526441041,0.0,0.0,0.0,27.0,88.0,232.0,481.0,644.0,502.0,259.0,2627
138,-42246096,-27022471#0,5.199277434717335,102.0,268.0,961.0,1178.0,1306.0,1307.0,1246.0,1015.0,974.0,873.0,12742
139,590848307#0,24695191#0,6.2667683550214655,33.0,378.0,1143.0,2043.0,2549.0,2351.0,1836.0,1267.0,901.0,664.0,14994
140,-676644892#1,-542317100#2,1.6113004294756283,15.0,41.0,63.0,142.0,252.0,320.0,328.0,346.0,439.0,490.0,4795
141,25314977,27623929#2-AddedOnRampEdge,4.479398835601529,0.0,0.0,1.0,88.0,236.0,363.0,787.0,1289.0,1303.0,862.0,5461
142,107540260#0,-29072306#1,5.055636309127514,170.0,942.0,1984.0,2327.0,2498.0,2330.0,1611.0,1111.0,762.0,469.0,14654
143,954217028,8065899,1.2475358847742748,18.0,32.0,45.0,39.0,36.0,48.0,75.0,92.0,75.0,49.0,656
144,1058372560#1,-43138034#1,1.8047698293943844,22.0,131.0,412.0,699.0,614.0,554.0,698.0,379.0,106.0,29.0,3655
145,-397081478#1,27022403,2.1723697176423453,3.0,13.0,11.0,2.0,2.0,0.0,19.0,30.0,2.0,0.0,82
146,29189453,599226364,2.297859789980775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
147,25314977,25314635#4,1.7230647188567028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
148,27588045#2,589896785,10.189723958610262,5.0,90.0,609.0,1662.0,2410.0,2695.0,2582.0,1910.0,1296.0,733.0,15001
149,671809170#3,-27366829#8,1.8958591777357552,6.0,8.0,5.0,4.0,5.0,7.0,20.0,23.0,27.0,29.0,307
150,29189372#0,179311989,5.258610639350171,611.0,1734.0,1825.0,1823.0,1758.0,1581.0,1383.0,1159.0,908.0,725.0,14674
151,-28836171#1,205385764#0,1.4410497769839852,73.0,52.0,63.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,235
152,843425328,-26844008#5,1.84893113420458,2.0,11.0,22.0,29.0,57.0,96.0,99.0,112.0,164.0,146.0,3056
153,29189452#0,28905429,3.979404368504368,161.0,716.0,1629.0,2266.0,2397.0,2040.0,1417.0,750.0,354.0,152.0,11937
154,25314977,27623939#0,4.475047952544559,519.0,1254.0,1810.0,2439.0,2162.0,1804.0,1377.0,773.0,340.0,128.0,12736
155,-81467006#2,-25196719#8,2.9998136480306794,106.0,701.0,1167.0,1025.0,1103.0,1474.0,1447.0,1221.0,957.0,608.0,10513
156,28905432#0,-386635688#1,1.35903848848584,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
157,-27647149#1,27623929#2,2.092192378337308,5.0,4.0,4.0,7.0,18.0,27.0,47.0,57.0,120.0,147.0,2198
158,204521194#2,23005117#1,2.840631762491748,0.0,60.0,283.0,343.0,197.0,80.0,57.0,42.0,1.0,0.0,1063
159,4414036#0,24880750#0,1.9942829465485028,10.0,10.0,13.0,15.0,64.0,115.0,165.0,128.0,91.0,56.0,798
160,30095664-AddedOnRampEdge,599226364,2.1047880868009936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
161,30453877,630280787,2.4313431538820542,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,6.0,8.0,33
162,576465698#0,-42784304#1,4.439338721166533,711.0,1518.0,1434.0,856.0,993.0,1136.0,1207.0,1218.0,1265.0,1172.0,14180
163,273667536#0,24919064#0,2.998711616434213,356.0,1045.0,1986.0,2731.0,2897.0,2335.0,1547.0,832.0,447.0,231.0,14538
164,-871732560#1,686501664#0,1.6222831472732764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
165,-582373785#12,27623929#2,3.0648731229223376,12.0,41.0,29.0,83.0,332.0,649.0,894.0,952.0,789.0,665.0,5495
166,-181202152,119745446,1.7789864564574025,7.0,9.0,6.0,4.0,33.0,91.0,106.0,81.0,38.0,2.0,377
167,30453877,25334433#0,2.1058787054520915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
168,26809871#0,-561074654#5,1.270094433343095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
169,843932181#0,658442405,1.951273640271946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
170,-25314493#2,28905432#0,1.2998875140457051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
171,26682439,348439788#0,4.384419651643399,20.0,81.0,87.0,330.0,1327.0,1049.0,740.0,977.0,584.0,189.0,5445
172,42679977#0,28235681,2.248144289154996,220.0,1331.0,2526.0,2989.0,2376.0,1469.0,681.0,279.0,86.0,18.0,11981
173,-224928151#3,431300057#0,4.697133276263503,38.0,658.0,1122.0,1410.0,1164.0,738.0,386.0,164.0,79.0,17.0,5781
174,29189452#0-AddedOffRampEdge,27647149#1,2.044880095040917,1.0,1.0,5.0,6.0,3.0,12.0,13.0,11.0,4.0,13.0,1083
175,642888620#0,217018443#0,8.50729813796998,6.0,64.0,296.0,563.0,740.0,764.0,890.0,956.0,1076.0,1284.0,15001
176,29189453,576465698#0,5.403718831686223,409.0,1065.0,1287.0,1215.0,1229.0,1346.0,1322.0,1235.0,1119.0,987.0,14905
177,91875266,765685613#1,1.6827365388773203,18.0,34.0,42.0,49.0,93.0,109.0,103.0,61.0,72.0,69.0,1126
178,-27588409#1,8055217#3,4.986534881169204,316.0,1586.0,2334.0,2282.0,1920.0,1472.0,932.0,489.0,215.0,113.0,11726
179,29189452#0-AddedOffRampEdge,-471302983#4,1.9411310443276608,3.0,0.0,4.0,23.0,24.0,26.0,46.0,62.0,98.0,115.0,1910
180,28534337,25162686#8,1.3596948319752626,8.0,12.0,19.0,11.0,13.0,9.0,11.0,4.0,2.0,0.0,89
181,30095664-AddedOnRampEdge,27623929#2-AddedOnRampEdge,4.413770486722324,0.0,0.0,0.0,47.0,241.0,523.0,1360.0,1987.0,2072.0,1493.0,9202
182,29189453,425366256,4.875478990083113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
183,674283383,8055217#3,1.3188201307380223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
184,652731625#0,-179311997,7.384597439379517,241.0,675.0,1317.0,2179.0,2502.0,2475.0,1897.0,1336.0,782.0,448.0,14292
185,30988257,579956039#2,1.4793055168352822,8.0,0.0,2.0,14.0,7.0,8.0,0.0,2.0,13.0,7.0,61
186,-27606526#4,25196030#0,1.6846648390644914,8.0,13.0,41.0,73.0,138.0,168.0,218.0,267.0,264.0,219.0,2617
187,29189452#0-AddedOffRampEdge,28479693#0,6.4064376448741935,86.0,641.0,1459.0,2135.0,2323.0,2009.0,1731.0,1467.0,1084.0,782.0,14966
188,-29072306#1,386635692,2.520523083619924,23.0,40.0,51.0,97.0,138.0,84.0,16.0,23.0,21.0,10.0,503
189,-656533259,295993551,1.929251852053572,2.0,2.0,2.0,3.0,5.0,2.0,4.0,0.0,2.0,0.0,60
190,1081066600#0,25164982#0,1.6921564995045013,4.0,8.0,2.0,13.0,18.0,18.0,23.0,21.0,32.0,87.0,1365
191,-168436709,503405666,5.527796483561789,513.0,1306.0,1746.0,3065.0,2480.0,519.0,91.0,39.0,3.0,1.0,9763
192,181202156#0,24880750#0,1.87616030778526,6.0,8.0,5.0,5.0,18.0,64.0,94.0,88.0,60.0,15.0,461
193,348439788#0,304204461,1.9190830926995728,0.0,2.0,2.0,0.0,8.0,0.0,2.0,4.0,2.0,4.0,28
194,309769500#1,28905432#0,3.9135007312705152,338.0,1552.0,2391.0,2335.0,1921.0,1422.0,936.0,455.0,163.0,39.0,11561
195,29189453,30270857#0,1.909639575232904,4.0,0.0,16.0,57.0,33.0,63.0,139.0,189.0,251.0,192.0,2105
196,29189452#0-AddedOffRampEdge,128984786#0,2.1431628290842832,4.0,8.0,31.0,25.0,67.0,56.0,45.0,59.0,86.0,110.0,1297
197,133750975-AddedOffRampEdge,29072306#0,2.2673102755242995,4.0,14.0,26.0,34.0,24.0,12.0,5.0,2.0,0.0,0.0,121
198,-674283386#4,28235870,2.519570148203758,11.0,68.0,172.0,463.0,919.0,1223.0,1150.0,866.0,584.0,371.0,6229
199,29189372#0,885044010#0,6.251804885044757,28.0,156.0,484.0,946.0,1470.0,1954.0,1963.0,1778.0,1556.0,1202.0,14996
200,91873559#0,-29072306#1,3.813497164506805,231.0,1045.0,1957.0,2352.0,2257.0,2019.0,1326.0,666.0,220.0,82.0,12200
201,-42246096,-431300057#1,1.8485222964790404,2.0,9.0,8.0,13.0,10.0,8.0,2.0,0.0,0.0,0.0,52
202,309769927,503405666,4.430705598286725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
203,179311986,-638029791,9.118278938850803,37.0,256.0,682.0,940.0,950.0,969.0,1356.0,1694.0,1949.0,1978.0,14995
204,25314977,133750975,2.258625540759152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
205,26682439,348439788#0,4.384419651643399,20.0,83.0,92.0,341.0,1292.0,1080.0,737.0,1021.0,549.0,173.0,5464
206,29383539,-28558435#2,4.557448827966147,252.0,1055.0,1797.0,1835.0,1934.0,1985.0,1720.0,1339.0,957.0,792.0,14994
207,-305689934#1,-25164950#1,12.185787774749071,1.0,30.0,203.0,502.0,826.0,986.0,1198.0,1290.0,1403.0,1502.0,15001
208,29189452#0-AddedOffRampEdge,39021612#4,1.458758714216997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
209,-168436709,348439788#0,4.149555565755347,522.0,596.0,1234.0,1263.0,621.0,634.0,524.0,307.0,171.0,41.0,5929
210,29420593#5,589896785,4.473599624390059,153.0,619.0,1083.0,1427.0,1649.0,1598.0,1262.0,801.0,613.0,414.0,10413
211,-181200679#3,749785893,1.2724598064803214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
212,-29072312#1,50414721#2,1.474766327725824,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
213,25334431,348439788#0,13.867569637797224,3.0,74.0,516.0,1273.0,2077.0,2248.0,1994.0,1777.0,1564.0,1261.0,15001
214,181200686#0-AddedOnRampEdge,-25334554,4.478222277096691,14.0,2.0,18.0,135.0,253.0,719.0,1182.0,1436.0,1412.0,1196.0,8955
215,184612844,431300063#5,2.055062575106279,5.0,2.0,27.0,122.0,268.0,376.0,326.0,205.0,104.0,43.0,1501
216,80681901,-29072306#1,5.1448780520911,149.0,928.0,2001.0,2286.0,2531.0,2222.0,1660.0,1169.0,801.0,474.0,14673
217,194383262#3,-190735673#3,12.713047547854174,2.0,50.0,495.0,1265.0,1785.0,1912.0,1792.0,1547.0,1331.0,983.0,15001
218,25334371#0,27717592#1,10.572124551992124,9.0,217.0,729.0,1303.0,1641.0,1736.0,1720.0,1609.0,1432.0,1086.0,15001
219,25315120#0,280808409#1,1.927356024494322,0.0,0.0,0.0,74.0,250.0,265.0,177.0,73.0,148.0,181.0,1307
220,555811601#2,-29072306#1,4.22923901380771,456.0,1668.0,2180.0,2203.0,1843.0,1254.0,789.0,433.0,250.0,109.0,11300
221,-29072306#1,24880945#0,8.381184188062969,398.0,1324.0,1985.0,2006.0,1693.0,1390.0,1005.0,708.0,538.0,413.0,14969
222,-1016691515#2,25026462#5,1.261099640449042,3.0,1.0,8.0,7.0,20.0,16.0,30.0,27.0,25.0,14.0,175
